 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),27764,21689,16175,15483,12163,11182, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,315,--,--,--, 
 收到的其他与经营活动有关的现金(万元),427,308,391,159,94,112, 
 经营活动现金流入小计(万元),28191,21996,16881,15642,12256,11294, 
 购买商品、接受劳务支付的现金(万元),5777,4584,3564,2646,2498,1922, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),14665,11134,8253,6104,5316,4613, 
 支付的各项税费(万元),2625,2828,1943,2302,1382,770, 
 支付的其他与经营活动有关的现金(万元),2411,1126,1504,1347,963,515, 
 经营活动现金流出小计(万元),25478,19673,15264,12399,10159,7821, 
 经营活动产生的现金流量净额(万元),2713,2324,1617,3243,2097,3473, 
 收回投资所收到的现金(万元),--,--,--,1600,532517,87076, 
 取得投资收益所收到的现金(万元),--,3,--,70,131,5, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),79,0,1,14,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),45990,500,94,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),46068,503,95,1683,532648,87081, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),897,575,8944,381,939,389, 
 投资所支付的现金(万元),250,510,18,48,532955,87713, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),37000,15000,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),38147,16085,8962,429,533894,88102, 
 投资活动产生的现金流量净额(万元),7921,-15581,-8867,1254,-1246,-1021, 
 吸收投资收到的现金(万元),--,19140,--,200,407,48, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),105,500,5591,100,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,2962,19, 
 筹资活动现金流入小计(万元),105,19640,5591,300,3369,66, 
 偿还债务支付的现金(万元),--,5648,543,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),6328,116,72,63,3855,100, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,640,--,2340, 
 筹资活动现金流出小计(万元),6328,5764,616,703,3855,2440, 
 筹资活动产生的现金流量净额(万元),-6223,13876,4975,-403,-486,-2374, 
 汇率变动对现金及现金等价物的影响(万元),14,20,8,0,-52,37, 
 现金及现金等价物净增加额(万元),4425,639,-2266,4094,313,115, 
 加:期初现金及现金等价物余额(万元),4457,3818,6084,1990,1678,1562, 
 期末现金及现金等价物余额(万元),8881,4457,3818,6084,1990,1678, 
 净利润(万元),8361,6225,4083,3309,2551,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),1377,706,478,200,25,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),357,319,189,181,139,--, 
 无形资产摊销(万元),152,115,102,86,63,--, 
 长期待摊费用摊销(万元),239,197,167,137,112,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-14,3,1,0,3,--, 
 固定资产报废损失(万元),--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,11,-31,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),-9,96,19,0,52,--, 
 投资损失(万元),-336,28,--,-70,-131,--, 
 递延所得税资产减少(万元),-259,-20,-124,-46,-6,--, 
 递延所得税负债增加(万元),--,--,--,-3,3,--, 
 存货的减少(万元),--,--,--,--,--,--, 
 经营性应收项目的减少(万元),-9847,-5617,-3612,-782,-1903,--, 
 经营性应付项目的增加(万元),2332,294,697,218,640,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),363,-22,-382,0,582,--, 
 经营活动产生现金流量净额(万元),2713,2324,1617,3243,2097,--, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),8881,4457,3818,6084,1990,1678, 
 现金的期初余额(万元),4457,3818,6084,1990,1678,1562, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4425,639,-2266,4094,313,115, 

