 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),-225180,-398296,-373765,253970,69740,-41818,98842, 
 收取利息、手续费及佣金的现金(万元),220444,232111,247208,302913,125528,89342,62454, 
 拆入资金净增加额(万元),-120000,165000,135000,-47700,58000,9700,--, 
 回购业务资金净增加额(万元),233682,344782,-358764,-178943,143884,-44641,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),73853,77914,12281,21515,8259,5402,3649, 
 经营活动现金流入小计(万元),275536,459666,-225532,750108,681594,17985,164945, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),51131,47507,45862,95152,32369,19497,21750, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),97311,93948,90502,74841,45325,46479,40161, 
 支付的各项税费(万元),17026,24562,39833,57645,12244,9558,6005, 
 支付的其他与经营活动有关的现金(万元),126284,127088,59779,57004,51054,26473,20473, 
 经营活动现金流出小计(万元),358809,413849,460260,356744,434003,213199,164826, 
 经营活动产生的现金流量净额(万元),-83272,45817,-685791,393365,247591,-195214,119, 
 收回投资所收到的现金(万元),201,19466,11686,8408,3128,--,2303, 
 取得投资收益所收到的现金(万元),5283,5087,9251,3654,4621,4128,3924, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),460,-9461,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),42,17,11,11626,124,33,128, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5986,15109,20949,23689,7873,4160,6355, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5441,9414,9697,9262,16240,14824,17420, 
 投资所支付的现金(万元),55190,21843,74813,21593,10714,800,11650, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,11401,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),60630,42658,84510,30855,26954,15624,29070, 
 投资活动产生的现金流量净额(万元),-54644,-27549,-63561,-7166,-19081,-11464,-22715, 
 吸收投资收到的现金(万元),4690,8051,237922,7175,6100,200,200, 
 其中：子公司吸收少数股东投资收到的现金(万元),4690,8051,11825,7175,6100,200,200, 
 取得借款收到的现金(万元),56720,30720,--,--,1777,10864,12378, 
 发行债券收到的现金(万元),140000,62000,460000,230000,470000,340000,--, 
 收到其他与筹资活动有关的现金(万元),--,--,50550,115453,--,--,--, 
 筹资活动现金流入小计(万元),201410,100771,748472,352628,477877,351064,12578, 
 偿还债务支付的现金(万元),113046,140550,80000,210000,367644,190000,--, 
 分配股利、利润或偿付利息所支付的现金(万元),40274,40550,43940,25433,14250,6143,--, 
 其中：子公司支付给少数股东的股利、利润(万元),1027,--,1238,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),50040,796,124423,42,62,138,171, 
 筹资活动现金流出小计(万元),203360,181895,248364,235475,381955,196281,171, 
 筹资活动产生的现金流量净额(万元),-1950,-81125,500109,117154,95922,154783,12407, 
 汇率变动对现金及现金等价物的影响(万元),106,-156,143,119,6,-64,-2, 
 现金及现金等价物净增加额(万元),-139761,-63013,-249101,503472,324438,-51958,-10190, 
 加:期初现金及现金等价物余额(万元),813562,876575,1125676,622204,297766,349724,359914, 
 期末现金及现金等价物余额(万元),673802,813562,876575,1125676,622204,297766,349724, 
 净利润(万元),13161,43152,58969,103770,51760,16823,21002, 
 少数股东损益(万元),--,--,--,--,--,--,19, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),19830,2789,742,4183,108,40,-2, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3691,3726,3615,2276,2128,1982,2040, 
 无形资产摊销(万元),3558,2327,2084,1996,1772,1612,1402, 
 长期待摊费用摊销(万元),1893,1798,1792,2887,2825,2287,2066, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-10,56,1,-0,30,1,4, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),4502,17722,46569,23323,-8715,7944,-7012, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
