 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),217312,103075,48231,38319,28415,27474,22820,20396, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),179,185,352,78,141,95,185,--, 
 收到的其他与经营活动有关的现金(万元),1230,618,960,515,289,443,324,226, 
 经营活动现金流入小计(万元),218722,103877,49543,38912,28844,28012,23329,20622, 
 购买商品、接受劳务支付的现金(万元),125686,87824,36486,20731,17091,14792,12052,11262, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13425,9488,6382,6056,4952,4132,3290,2478, 
 支付的各项税费(万元),6973,3179,3833,3184,2455,2815,2435,1342, 
 支付的其他与经营活动有关的现金(万元),46939,9685,3632,3415,2780,2736,2696,2161, 
 经营活动现金流出小计(万元),193023,110176,50332,33386,27279,24476,20473,17245, 
 经营活动产生的现金流量净额(万元),25699,-6298,-789,5526,1565,3536,2856,3378, 
 收回投资所收到的现金(万元),5984,--,--,--,27,--,148,--, 
 取得投资收益所收到的现金(万元),--,232,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),84,236,120,352,53,173,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),7,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),9000,--,--,25,37,176,250,80, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15074,468,120,377,117,349,401,80, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3870,6379,7167,3418,3960,5288,1624,3723, 
 投资所支付的现金(万元),2329,3416,3384,--,--,--,--,52, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),13790,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),222,7400,600,--,--,--,145,148, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),20212,17195,11151,3418,3960,5288,1769,3924, 
 投资活动产生的现金流量净额(万元),-5138,-16728,-11031,-3041,-3843,-4939,-1368,-3844, 
 吸收投资收到的现金(万元),200,350,14623,--,1760,1000,20,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),200,350,--,--,1760,--,20,--, 
 取得借款收到的现金(万元),28771,41864,24509,20891,17331,15242,11766,7084, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),14021,1760,1817,--,--,774,--,25, 
 筹资活动现金流入小计(万元),42992,43974,40950,20891,19091,17016,11786,7109, 
 偿还债务支付的现金(万元),34384,12337,21376,20172,12942,11132,10550,4630, 
 分配股利、利润或偿付利息所支付的现金(万元),4175,2166,691,1664,1646,908,689,353, 
 其中：子公司支付给少数股东的股利、利润(万元),110,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),11091,1290,3292,1786,1871,1784,1936,1267, 
 筹资活动现金流出小计(万元),49650,15793,25359,23622,16460,13824,13175,6250, 
 筹资活动产生的现金流量净额(万元),-6658,28181,15590,-2731,2631,3191,-1389,859, 
 汇率变动对现金及现金等价物的影响(万元),178,-36,0,0,0,--,--,--, 
 现金及现金等价物净增加额(万元),14081,5119,3770,-246,354,1788,98,393, 
 加:期初现金及现金等价物余额(万元),12062,6943,3173,3419,3066,1278,1179,786, 
 期末现金及现金等价物余额(万元),26143,12062,6943,3173,3419,3066,1278,1179, 
 净利润(万元),22835,8206,4195,3286,1718,3633,3535,2282, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1036,502,-157,338,124,-15,217,46, 
