 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),212509,189043,338791,259427,254611,271829,291657,340585,288751,211450,202704,272552,211494, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),18446,12658,6339,5714,1611,6512,12250,7866,3935,--,1022,0,917, 
 收到的其他与经营活动有关的现金(万元),4217,6999,2267,1960,1683,1954,1283,2519,5047,3575,3151,1534,687, 
 经营活动现金流入小计(万元),235171,208700,347398,267102,257905,280295,305191,350970,297734,215025,206877,274086,213099, 
 购买商品、接受劳务支付的现金(万元),153940,161433,214008,171056,144151,251261,189109,326654,269929,169952,122883,216528,173236, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),60723,55034,50668,45364,41401,38946,35213,30917,28867,17848,19681,21546,16960, 
 支付的各项税费(万元),6356,3843,12333,10247,8867,5186,3111,3621,3830,9661,10148,24309,11922, 
 支付的其他与经营活动有关的现金(万元),11345,10815,9084,6863,7599,7962,8230,6759,6344,4355,3482,4496,5860, 
 经营活动现金流出小计(万元),232364,231124,286092,233530,202017,303355,235663,367951,308970,201816,156194,266879,207978, 
 经营活动产生的现金流量净额(万元),2807,-22425,61305,33571,55888,-23059,69528,-16980,-11236,13209,50683,7207,5121, 
 收回投资所收到的现金(万元),16200,34700,47300,--,--,--,--,--,--,--,--,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,18,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),61,276,195,432,152,58,16,19,748,11,49,8,12, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,615,920,--,--,--,--,--,--,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),16261,34976,48110,1352,152,58,16,37,748,11,49,8,12, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),45360,76816,66271,27055,54353,14495,17034,32334,20372,10870,7817,22996,6439, 
 投资所支付的现金(万元),13900,23119,68426,5280,--,--,1080,--,--,--,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,350,--,--,--,--,--,--,--,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),59260,100285,134696,32335,54353,14495,18114,32334,20372,10870,7817,22996,6439, 
 投资活动产生的现金流量净额(万元),-42999,-65310,-86586,-30983,-54201,-14437,-18098,-32296,-19623,-10858,-7768,-22988,-6427, 
 吸收投资收到的现金(万元),--,--,97300,--,58795,--,--,--,30109,--,--,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,575,--,--,--,--,--,--,0,0, 
 取得借款收到的现金(万元),160655,174260,86020,198512,87813,202836,149746,144226,139200,118700,95005,140523,108892, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,18029,25185,4500,2283,50000,--,15342,--,0,0, 
 筹资活动现金流入小计(万元),160655,174260,183320,216541,171794,207336,152029,194226,169309,134042,95005,140523,108892, 
 偿还债务支付的现金(万元),85160,100845,119099,178167,137374,159951,139939,135972,117900,106300,126542,118930,105237, 
 分配股利、利润或偿付利息所支付的现金(万元),13754,11181,11680,12349,11407,10282,14726,11820,8272,6846,9851,7879,6866, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),5834,6146,11924,14187,11720,4604,54621,4805,4648,1112,--,0,0, 
 筹资活动现金流出小计(万元),104747,118172,142704,204702,160501,174837,209285,152596,130820,114259,136393,126809,112103, 
 筹资活动产生的现金流量净额(万元),55908,56089,40617,11839,11292,32499,-57256,41629,38489,19783,-41388,13714,-3211, 
 汇率变动对现金及现金等价物的影响(万元),1027,-573,1019,1103,13,-757,-558,-557,-391,-9,-224,-85,0, 
 现金及现金等价物净增加额(万元),16743,-32219,16355,15530,12992,-5754,-6384,-8204,7239,22125,1303,-2153,-4517, 
 加:期初现金及现金等价物余额(万元),40172,72392,56037,40507,27515,33269,39653,47857,40619,18494,17191,19343,23860, 
 期末现金及现金等价物余额(万元),56916,40172,72392,56037,40507,27515,33269,39653,47857,40619,18494,17191,19343, 
 净利润(万元),11344,3063,11486,13820,9056,3032,-13976,618,14645,9962,-28680,26058,7273, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 资产减值准备(万元),5878,3236,1140,2920,1816,1714,-1763,14036,119,-3829,3865,44,-832, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),36472,31632,29350,27354,25476,25446,23684,22021,21016,19672,19635,18219,18479, 
 无形资产摊销(万元),211,201,188,171,166,167,171,112,129,137,140,122,29, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-32,-1033,--,--,123,--,-249,-604,--,0,0, 
 固定资产报废损失(万元),221,1753,966,673,283,893,94,80,381,173,--,33,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 财务费用(万元),8668,6548,7159,9747,12028,10081,12781,8873,8272,6846,9638,7879,6866, 
 投资损失(万元),-121,1458,233,163,140,135,--,--,--,0,--,0,0, 
 递延所得税资产减少(万元),-2475,1149,-395,-603,391,578,-2309,-476,3148,6325,-9420,99,303, 
 递延所得税负债增加(万元),3689,-73,-73,146,--,--,--,--,--,0,0,0,0, 
 存货的减少(万元),-32466,-25092,20621,-3721,6457,-6769,12262,-29925,-22131,-6827,16854,-25989,12952, 
 经营性应收项目的减少(万元),-59831,-14716,-9817,-14487,16800,-3564,16569,-609,-30987,-18416,20292,-11546,-12193, 
 经营性应付项目的增加(万元),31217,-30640,1291,-813,-16023,-54772,21893,-31712,-5578,-231,18360,-7712,-27755, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 其他(万元),--,-943,-811,-768,-702,--,--,--,--,0,--,0,0, 
 经营活动产生现金流量净额(万元),2807,-22425,61305,33571,55888,-23059,69528,-16980,-11236,13209,50683,7207,5121, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,18928,--,0,0, 
 现金的期末余额(万元),56916,40172,72392,56037,40507,27515,33269,39653,47857,40619,18494,17191,19343, 
 现金的期初余额(万元),40172,72392,56037,40507,27515,33269,39653,47857,40619,18494,17191,19343,23860, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 现金及现金等价物的净增加额(万元),16743,-32219,16355,15530,12992,-5754,-6384,-8204,7239,22125,1303,-2153,-4517, 

