 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),36285,27504,21225,31961,33502,34495,27402,27413, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),148,19,52,186,427,225,204,218, 
 收到的其他与经营活动有关的现金(万元),1712,363,217,130,559,241,119,396, 
 经营活动现金流入小计(万元),38145,27886,21493,32277,34488,34960,27726,28026, 
 购买商品、接受劳务支付的现金(万元),17886,13863,12572,23644,26874,27484,19780,19660, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6035,4559,3518,2978,3320,3075,2160,1708, 
 支付的各项税费(万元),2594,2051,1767,1522,1272,1326,1222,1426, 
 支付的其他与经营活动有关的现金(万元),3873,2801,1384,1194,1192,1592,901,811, 
 经营活动现金流出小计(万元),30388,23274,19240,29337,32658,33477,24063,23605, 
 经营活动产生的现金流量净额(万元),7757,4612,2253,2940,1830,1483,3663,4421, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),15,176,6,7,23,3,0,6, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),588,--,--,--,--,--,500,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),602,176,6,7,23,3,500,6, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8526,10098,4547,1541,1747,3208,4699,6387, 
 投资所支付的现金(万元),91,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,1000,--,--,--,--,213,154, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8617,11098,4547,1541,1747,3208,4911,6540, 
 投资活动产生的现金流量净额(万元),-8015,-10922,-4541,-1534,-1724,-3206,-4411,-6534, 
 吸收投资收到的现金(万元),1387,111,9937,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),183,111,--,--,--,--,--,--, 
 取得借款收到的现金(万元),20863,12880,8370,9120,9670,5520,5978,4890, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),170,430,544,433,669,1065,316,--, 
 筹资活动现金流入小计(万元),22420,13420,18851,9553,10339,6585,6294,4890, 
 偿还债务支付的现金(万元),14238,5658,12167,8977,8520,4480,3900,3408, 
 分配股利、利润或偿付利息所支付的现金(万元),1899,1261,2134,921,1136,736,515,1102, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,226,--,--, 
 支付其他与筹资活动有关的现金(万元),222,305,470,899,631,892,300,--, 
 筹资活动现金流出小计(万元),16359,7224,14770,10797,10287,6109,4715,4510, 
 筹资活动产生的现金流量净额(万元),6061,6196,4081,-1244,52,476,1579,380, 
 汇率变动对现金及现金等价物的影响(万元),-6,-10,29,39,5,-56,-22,-22, 
 现金及现金等价物净增加额(万元),5797,-124,1821,201,163,-1302,808,-1756, 
