 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),25624,22926,23599,26024,25465,20292,17950, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),846,802,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),493,1126,256,541,160,218,118, 
 经营活动现金流入小计(万元),26962,24855,23854,26565,25625,20510,18068, 
 购买商品、接受劳务支付的现金(万元),18775,12362,10326,12559,12855,9644,6980, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2090,2116,2117,1844,1561,1536,1323, 
 支付的各项税费(万元),1460,1717,1726,2389,2527,2443,2487, 
 支付的其他与经营活动有关的现金(万元),1748,2555,1600,1507,1866,1640,1536, 
 经营活动现金流出小计(万元),24074,18749,15769,18300,18809,15263,12325, 
 经营活动产生的现金流量净额(万元),2888,6106,8085,8266,6815,5247,5743, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,7,--,5,0,16,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),98494,53844,52957,51940,67001,43589,35676, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),98497,53851,52957,51945,67001,43605,35678, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3281,1065,364,1417,6513,5728,1803, 
 投资所支付的现金(万元),3000,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),101200,86000,52705,51800,66630,43400,35540, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),107481,87065,53069,53217,73143,49128,37343, 
 投资活动产生的现金流量净额(万元),-8985,-33214,-112,-1271,-6142,-5523,-1665, 
 吸收投资收到的现金(万元),981,28500,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,1365,1357,1090,5226,2471,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,77, 
 筹资活动现金流入小计(万元),981,29865,1357,1090,5226,2471,1077, 
 偿还债务支付的现金(万元),742,1981,1090,7597,100,1000,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1614,2171,2092,1594,3375,225,1712, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1253,70,230,--,--,--, 
 筹资活动现金流出小计(万元),2356,5404,3252,9420,3475,1225,1712, 
 筹资活动产生的现金流量净额(万元),-1375,24461,-1895,-8330,1750,1246,-635, 
 汇率变动对现金及现金等价物的影响(万元),9,-104,57,84,-3,-62,-2, 
 现金及现金等价物净增加额(万元),-7463,-2751,6137,-1253,2421,908,3441, 
 加:期初现金及现金等价物余额(万元),16038,18789,12652,13905,11484,10576,7135, 
 期末现金及现金等价物余额(万元),8575,16038,18789,12652,13905,11484,10576, 
 净利润(万元),4082,5057,6826,6734,6852,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),74,-18,12,41,46,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1319,1274,1216,881,223,--,--, 
 无形资产摊销(万元),63,70,84,83,83,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-2,-4,--,-4,0,--,--, 
 固定资产报废损失(万元),1,0,0,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),16,187,72,91,3,--,--, 
 投资损失(万元),-1558,-817,-252,-140,-371,--,--, 
 递延所得税资产减少(万元),-42,-34,199,-228,-17,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),-67,-1139,-904,226,-0,--,--, 
 经营性应收项目的减少(万元),-308,-1582,-936,1303,-710,--,--, 
 经营性应付项目的增加(万元),-713,2355,1768,-723,726,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),24,755,--,--,-20,--,--, 
 经营活动产生现金流量净额(万元),2888,6106,8085,8266,6815,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),8575,16038,18789,12652,13905,11484,10576, 
 现金的期初余额(万元),16038,18789,12652,13905,11484,10576,7135, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7463,-2751,6137,-1253,2421,908,3441, 

