 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),1569108,1549955,937474,1206032,1191838,1182470,1107992,1252167,938399,736725,685876,571354,432454, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),226,528,199,75,92,197,254,179,71,26,46,265,24, 
 收到的其他与经营活动有关的现金(万元),1109,2387,2022,1637,999,7100,428,809,1690,666,202,2392,5157, 
 经营活动现金流入小计(万元),1570443,1552870,939695,1207745,1192928,1189767,1108675,1253155,940160,737417,686123,574011,437636, 
 购买商品、接受劳务支付的现金(万元),1499515,1531372,885013,1181672,1151894,1138740,1058843,1227154,900949,710488,644431,560324,425441, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),25524,9770,9491,9694,9049,8825,9067,7907,8681,7290,5116,3129,2657, 
 支付的各项税费(万元),8616,5400,8352,6884,8078,10730,8314,11810,8581,8574,7358,5487,3140, 
 支付的其他与经营活动有关的现金(万元),23249,8089,5767,7819,9877,8038,12177,6428,5723,4252,3911,3825,6047, 
 经营活动现金流出小计(万元),1556903,1554631,908624,1206069,1178897,1166332,1088401,1253299,923934,730604,660817,572765,437286, 
 经营活动产生的现金流量净额(万元),13540,-1760,31071,1676,14031,23435,20273,-144,16226,6813,25306,1245,350, 
 收回投资所收到的现金(万元),--,23500,26000,25100,--,--,--,--,--,--,--,--,558, 
 取得投资收益所收到的现金(万元),50,203,440,154,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),600,3200,560,1332,63,508,28,48,5,17,6,4,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,12,314,70,--,397,168,131,106,299,1324,1532, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),650,26903,27013,26900,133,508,424,215,136,123,305,1328,2095, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),19964,2088,903,3047,4491,1245,4092,13429,4402,6002,14692,10968,9347, 
 投资所支付的现金(万元),--,23500,26000,22000,3500,100,--,--,--,--,--,--,968, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),22419,20895,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),955,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),43338,46483,26903,25047,7991,1345,4092,13429,4402,6002,14692,10968,10314, 
 投资活动产生的现金流量净额(万元),-42687,-19580,110,1853,-7858,-837,-3667,-13214,-4267,-5878,-14388,-9640,-8219, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,23653,--,17999, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),49252,--,--,500,12300,33400,58350,48390,25900,16680,57500,48780,43180, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),200,--,--,--,--,--,--,--,300,5400,4000,4000,40270, 
 筹资活动现金流入小计(万元),49452,0,0,500,12300,33400,58350,48390,26200,22080,85153,52780,101449, 
 偿还债务支付的现金(万元),5000,--,500,1000,20700,52500,55710,39530,17580,20000,81090,40420,37482, 
 分配股利、利润或偿付利息所支付的现金(万元),2473,5950,2381,1729,397,3377,6974,5822,3563,2756,3551,2653,1742, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,496,200,382,--,882,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),200,--,--,--,--,--,--,--,5000,4359,469,14608,40946, 
 筹资活动现金流出小计(万元),7673,5950,2881,2729,21097,55877,62684,45352,26143,27114,85110,57681,80169, 
 筹资活动产生的现金流量净额(万元),41780,-5950,-2881,-2229,-8797,-22477,-4334,3038,57,-5034,43,-4901,21280, 
