 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),52353,44672,33241,27907,28784,22431,55695, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1724,1247,989,851,737,788,513, 
 收到的其他与经营活动有关的现金(万元),781,2786,2588,1357,321,401,480, 
 经营活动现金流入小计(万元),54857,48705,36818,30115,29842,23620,56689, 
 购买商品、接受劳务支付的现金(万元),31705,29505,14515,10005,14079,10315,43070, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7364,6673,5346,4771,4338,4032,3260, 
 支付的各项税费(万元),3513,3041,3843,2200,2817,2488,2731, 
 支付的其他与经营活动有关的现金(万元),5328,5876,4964,5203,4837,3058,3600, 
 经营活动现金流出小计(万元),47910,45094,28668,22179,26072,19893,52661, 
 经营活动产生的现金流量净额(万元),6947,3610,8150,7937,3770,3727,4028, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),11,41,11,12,2,10,8, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),36,2,67,3,--,--,68, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),59742,9097,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),59790,9140,78,15,2,10,76, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3931,6368,3282,884,937,1445,1593, 
 投资所支付的现金(万元),--,--,--,--,--,--,526, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),67000,27900,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),70931,34268,3282,884,937,1445,2119, 
 投资活动产生的现金流量净额(万元),-11141,-25128,-3204,-869,-935,-1435,-2043, 
 吸收投资收到的现金(万元),1272,26425,--,20,40,4760,262, 
 其中：子公司吸收少数股东投资收到的现金(万元),800,--,--,20,40,--,--, 
 取得借款收到的现金(万元),--,2000,110,10,3000,700,4740, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1272,28425,110,30,3040,5460,5002, 
 偿还债务支付的现金(万元),2000,10,110,3000,--,3520,5720, 
 分配股利、利润或偿付利息所支付的现金(万元),1548,1077,833,746,3732,1533,664, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,4013,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3548,5100,943,3746,3732,5053,6384, 
 筹资活动产生的现金流量净额(万元),-2275,23325,-833,-3716,-692,407,-1382, 
 汇率变动对现金及现金等价物的影响(万元),24,-167,226,199,-9,-23,-3, 
 现金及现金等价物净增加额(万元),-6445,1641,4339,3550,2133,2675,601, 
 加:期初现金及现金等价物余额(万元),17943,16302,11963,8412,6279,3605,3004, 
 期末现金及现金等价物余额(万元),11498,17943,16302,11963,8412,6279,3605, 
 净利润(万元),8620,7889,5535,4629,4107,3512,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),139,29,518,521,395,265,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1089,731,773,823,799,703,--, 
 无形资产摊销(万元),48,25,25,29,21,20,--, 
 长期待摊费用摊销(万元),4,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-5,-1,102,19,0,2,--, 
 固定资产报废损失(万元),--,11,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),20,247,-226,-190,13,158,--, 
 投资损失(万元),-1353,-132,-23,-12,-2,-10,--, 
 递延所得税资产减少(万元),-51,38,-69,-90,-43,-44,--, 
 递延所得税负债增加(万元),53,--,--,--,--,--,--, 
 存货的减少(万元),-2179,-1521,1069,340,-1300,-234,--, 
 经营性应收项目的减少(万元),-1377,-5687,-1426,2071,-874,-2275,--, 
 经营性应付项目的增加(万元),1727,852,722,-565,545,1319,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),211,1130,1149,361,110,312,--, 
 经营活动产生现金流量净额(万元),6947,3610,8150,7937,3770,3727,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),11498,17943,16302,11963,8412,6279,3605, 
 现金的期初余额(万元),17943,16302,11963,8412,6279,3605,3004, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6445,1641,4339,3550,2133,2675,601, 

