 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),6010968,5827721,5725664,2828662,3093458,2650722,3053520,2465898,2536952,2471177,2245265,1707183,1495932, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),59829,229064,287068,204526,188069,199502,213570,171964,184678,81059,72545,74222,61981, 
 收到的其他与经营活动有关的现金(万元),13234,14575,23419,6840,27000,49943,3413,7859,2384,8184,3266,3995,2077, 
 经营活动现金流入小计(万元),6084031,6071360,6036150,3040028,3308527,2900167,3270503,2645720,2724015,2560420,2321075,1785400,1559989, 
 购买商品、接受劳务支付的现金(万元),541524,558733,613826,241234,239178,211979,243541,222074,249208,1311866,1295004,857026,683858, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),155036,178102,173392,159386,154073,138818,124106,107056,90390,77279,44367,40558,30004, 
 支付的各项税费(万元),1343069,1328821,1326300,851530,770336,720987,721086,661504,626829,330830,309123,380094,336069, 
 支付的其他与经营活动有关的现金(万元),70735,36387,23649,16181,15051,19240,35691,110083,24987,21523,13262,15326,10960, 
 经营活动现金流出小计(万元),2110365,2102044,2137167,1268331,1178638,1091025,1124424,1100717,991414,1741498,1661756,1293006,1060890, 
 经营活动产生的现金流量净额(万元),3973667,3969317,3898983,1771696,2129889,1809142,2146080,1545003,1732600,818922,659319,492395,499099, 
 收回投资所收到的现金(万元),5776728,7029214,151511,176846,19619,190069,482278,721317,567007,630189,1429499,414675,66608, 
 取得投资收益所收到的现金(万元),107352,76281,70912,58175,59443,43699,44454,70547,33025,23906,33558,49112,85294, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),93,470,2501,3643,4772,1199,395,493,131,948,400,349,385, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,3127,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
