 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),40595,41667,36851,44237,49022,51701,36940,24197, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),3,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),21911,19136,3333,1481,6880,1700,3979,251, 
 经营活动现金流入小计(万元),62509,60803,40184,45717,55902,53401,40919,24448, 
 购买商品、接受劳务支付的现金(万元),40136,37752,29114,35554,46068,31071,33018,24534, 
 客户贷款及垫款净增加额(万元),4950,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),0,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4978,4033,2968,2832,3115,3055,2841,1572, 
 支付的各项税费(万元),2942,2691,2984,3286,3891,2518,3271,3241, 
 支付的其他与经营活动有关的现金(万元),24975,23943,5111,2247,7940,2769,4228,1412, 
 经营活动现金流出小计(万元),77982,68419,40177,43918,61014,39412,43357,30759, 
 经营活动产生的现金流量净额(万元),-15473,-7616,7,1799,-5112,13989,-2438,-6312, 
 收回投资所收到的现金(万元),--,10000,30000,--,--,--,--,118, 
 取得投资收益所收到的现金(万元),--,74,225,--,--,5,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,21,13,4,7,3,7,481, 
 处置子公司及其他营业单位收到的现金净额(万元),49,--,--,1627,1670,--,--,902, 
 收到的其他与投资活动有关的现金(万元),18836,343,2538,11820,--,312,1771,4452, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),18885,10438,32775,13450,1678,320,1777,5953, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),210,135,395,250,749,142,701,624, 
 投资所支付的现金(万元),20911,60,40100,40,--,--,--,88, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),7944,--,300,15860,1000,--,2082,3057, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),29064,195,40795,16150,1749,142,2783,3770, 
 投资活动产生的现金流量净额(万元),-10179,10242,-8020,-2700,-71,178,-1006,2183, 
 吸收投资收到的现金(万元),4985,49,--,34360,--,--,--,10000, 
 其中：子公司吸收少数股东投资收到的现金(万元),4985,49,--,--,--,--,--,--, 
 取得借款收到的现金(万元),2991,10275,--,11000,10000,5500,9462,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),7976,10324,0,45360,10000,5500,9462,10000, 
 偿还债务支付的现金(万元),5790,30,17000,5500,10000,3000,462,1627, 
 分配股利、利润或偿付利息所支付的现金(万元),1171,1777,1531,777,727,634,202,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,278,242,122,132,--,--, 
 筹资活动现金流出小计(万元),6961,1807,18809,6519,10850,3766,664,1627, 
 筹资活动产生的现金流量净额(万元),1014,8517,-18809,38841,-850,1734,8798,8373, 
 汇率变动对现金及现金等价物的影响(万元),-1,-5,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-24639,11138,-26822,37941,-6032,15901,5355,4245, 
