 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),144276,140037,120268,113907,107305,104712,98928,95955,79468,61501, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),6307,3314,2541,2968,2019,2242,2757,1548,1092,1226, 
 收到的其他与经营活动有关的现金(万元),852,1998,1378,3107,2180,1677,1678,813,19446,576, 
 经营活动现金流入小计(万元),151435,145349,124187,119983,111504,108631,103363,98316,100006,63302, 
 购买商品、接受劳务支付的现金(万元),24743,24214,20006,22202,23780,23623,18839,18267,17074,16178, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),77828,71480,64637,56894,59310,55351,55697,47025,34921,30977, 
 支付的各项税费(万元),18548,10652,11991,9663,10373,10704,9858,8229,6127,4022, 
 支付的其他与经营活动有关的现金(万元),17481,16479,17319,18648,18130,14747,14643,15021,31023,8733, 
 经营活动现金流出小计(万元),138600,122825,113953,107408,111593,104425,99037,88542,89145,59909, 
 经营活动产生的现金流量净额(万元),12835,22524,10235,12575,-89,4205,4326,9774,10862,3393, 
 收回投资所收到的现金(万元),--,--,--,59,--,--,--,--,378,3726, 
 取得投资收益所收到的现金(万元),1700,1108,566,271,4,--,19,60,14,88, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),16,9,8,30,2,2,10,2,1,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,-4,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),167960,122685,71259,38892,--,--,--,--,--,5911, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),169677,123801,71834,39249,6,2,29,61,393,9729, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11442,12285,24733,30568,1083,1002,864,987,1005,640, 
 投资所支付的现金(万元),5761,490,--,0,1711,--,207,--,--,61, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,117,--,--,470,90,3528,15713, 
 支付的其他与投资活动有关的现金(万元),152280,135210,86812,46839,3552,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),169483,147985,111544,77524,6347,1002,1541,1077,4533,16414, 
 投资活动产生的现金流量净额(万元),193,-24184,-39711,-38275,-6341,-1000,-1512,-1016,-4141,-6686, 
 吸收投资收到的现金(万元),50,3336,4260,--,54278,--,--,--,20647,--, 
