 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),255186,205182,194946,186942,152315,140210,144272, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),13993,13226,10512,9829,11485,11044,8679, 
 收到的其他与经营活动有关的现金(万元),4132,8387,1616,4472,15405,2659,10002, 
 经营活动现金流入小计(万元),273311,226796,207074,201243,179205,153913,162953, 
 购买商品、接受劳务支付的现金(万元),187914,208178,147434,143215,136454,102135,95689, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),31249,21672,21632,19046,16658,14585,15152, 
 支付的各项税费(万元),4011,4807,10446,4533,5732,4791,3586, 
 支付的其他与经营活动有关的现金(万元),14288,10182,11163,8594,9229,21545,5805, 
 经营活动现金流出小计(万元),237462,244839,190675,175389,168073,143056,120232, 
 经营活动产生的现金流量净额(万元),35849,-18043,16399,25854,11132,10856,42722, 
 收回投资所收到的现金(万元),--,--,--,--,327,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,151,--,2,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14,4,28,666,1138,575,691, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,45, 
 收到的其他与投资活动有关的现金(万元),270,7616,2541,1545,1211,1194,2984, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),284,7620,2569,2362,2676,1771,3720, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),46049,35763,20207,12793,16800,22533,29173, 
 投资所支付的现金(万元),--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,5970, 
 支付的其他与投资活动有关的现金(万元),2227,36,626,1024,510,885,389, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),48276,35799,20832,13817,17309,23418,35532, 
 投资活动产生的现金流量净额(万元),-47992,-28179,-18263,-11455,-14634,-21647,-31812, 
 吸收投资收到的现金(万元),--,25685,--,--,--,--,375, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,375, 
 取得借款收到的现金(万元),314907,218290,184678,210051,254502,224783,226045, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,4283,11858,1335,--,--,--, 
 筹资活动现金流入小计(万元),314907,248258,196536,211386,254502,224783,226420, 
 偿还债务支付的现金(万元),298055,169621,196703,217289,235111,186894,221879, 
 分配股利、利润或偿付利息所支付的现金(万元),12269,7447,6673,7999,11542,9883,9872, 
 其中：子公司支付给少数股东的股利、利润(万元),165,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),8251,1929,925,611,6170,6832,7877, 
 筹资活动现金流出小计(万元),318575,178997,204302,225899,252823,203609,239628, 
 筹资活动产生的现金流量净额(万元),-3668,69261,-7766,-14513,1680,21173,-13209, 
 汇率变动对现金及现金等价物的影响(万元),870,-685,-188,809,-108,-90,-198, 
 现金及现金等价物净增加额(万元),-14941,22354,-9818,695,-1930,10293,-2498, 
 加:期初现金及现金等价物余额(万元),29176,6822,16640,15945,17874,7581,10079, 
 期末现金及现金等价物余额(万元),14235,29176,6822,16640,15945,17874,7581, 
 净利润(万元),6571,6340,7598,5921,5732,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),354,773,182,-99,168,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),11853,10855,10127,9740,8809,--,--, 
 无形资产摊销(万元),645,573,382,324,322,--,--, 
 长期待摊费用摊销(万元),5176,4021,3079,2556,3237,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-18,-1,-4,9,61,--,--, 
 固定资产报废损失(万元),169,40,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,-10,66,-68,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),11042,9020,6415,9640,11813,--,--, 
 投资损失(万元),107,7,626,-151,-18,--,--, 
 递延所得税资产减少(万元),-1588,141,-513,-21,50,--,--, 
 递延所得税负债增加(万元),465,226,295,42,-51,--,--, 
 存货的减少(万元),-12640,-30208,-6634,4864,-7634,--,--, 
 经营性应收项目的减少(万元),2996,-21282,-16710,2551,13368,--,--, 
 经营性应付项目的增加(万元),10716,1195,11619,-9562,-24321,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,256,-53,-26,-335,--,--, 
 经营活动产生现金流量净额(万元),35849,-18043,16399,25854,11132,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,4784,--,--,--,--, 
 现金的期末余额(万元),14235,29176,6822,16640,15945,17874,7581, 
 现金的期初余额(万元),29176,6822,16640,15945,17874,7581,10079, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-14941,22354,-9818,695,-1930,10293,-2498, 

