 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),87718,42775,87730,68082,64716,54224,45257,41281,36609,23399, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),23,--,--,--,--,--,--,--,17,--, 
 收到的其他与经营活动有关的现金(万元),3931,649,208,97,217,198,88,247,314,81, 
 经营活动现金流入小计(万元),91671,43424,87938,68180,64933,54422,45345,41528,36939,23480, 
 购买商品、接受劳务支付的现金(万元),71874,27638,70923,54523,52699,47342,35978,33392,31642,20630, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5438,4049,3551,3063,2636,2029,1402,1124,750,570, 
 支付的各项税费(万元),4119,3762,4120,3008,2593,2359,2079,2322,1418,856, 
 支付的其他与经营活动有关的现金(万元),7199,4617,4878,3034,2170,2378,1825,1399,1489,1210, 
 经营活动现金流出小计(万元),88629,40065,83471,63628,60098,54108,41285,38238,35299,23266, 
 经营活动产生的现金流量净额(万元),3043,3359,4467,4552,4835,313,4060,3290,1640,214, 
 收回投资所收到的现金(万元),16323,--,--,--,--,--,--,--,8,220, 
 取得投资收益所收到的现金(万元),1532,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),51,62,14,16,18,41,21,0,1,14, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),21295,717,657,441,2288,969,888,368,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),39201,778,671,457,2307,1010,909,368,9,234, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8988,8680,4982,3107,3776,1650,951,3422,1697,764, 
 投资所支付的现金(万元),16900,--,--,1000,0,0,3774,0,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),12577,--,--,0,0,3411,0,0,321,--, 
