 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),351921,362177,275438,259197,190911,193758,177138,148735,113485,105733,90922,57846, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,--,--,1,--,--,--,10,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),9620,8345,4375,2603,951,1558,863,598,513,442,720,2082, 
 经营活动现金流入小计(万元),361540,370522,279813,261800,191862,195316,178001,149342,113998,106175,91641,59928, 
 购买商品、接受劳务支付的现金(万元),308008,296449,243304,205232,171550,175811,153852,127550,98319,90658,74754,52857, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),26539,28016,18389,12340,10638,9390,7710,5695,5712,3894,2440,1834, 
 支付的各项税费(万元),4707,5547,6098,3685,1623,1473,1742,1264,1304,1715,1223,406, 
 支付的其他与经营活动有关的现金(万元),18793,19668,16889,11981,9015,10363,8189,8038,5557,4766,6054,3197, 
 经营活动现金流出小计(万元),358047,349680,284680,233238,192825,197036,171494,142547,110891,101032,84472,58294, 
 经营活动产生的现金流量净额(万元),3493,20843,-4867,28563,-963,-1720,6507,6796,3107,5143,7170,1634, 
 收回投资所收到的现金(万元),9900,2387,1559,12851,23526,23300,37300,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),7895,2212,1924,171,208,235,142,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1784,834,398,878,90,135,177,73,39,22,77,1029, 
 处置子公司及其他营业单位收到的现金净额(万元),--,33,--,1387,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),26664,11586,17134,15130,11103,35290,77021,928,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),46243,17052,21015,30417,34927,58959,114641,1001,39,22,77,1029, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),47625,24008,13168,9446,4632,9166,8631,5910,6065,4572,1215,388, 
 投资所支付的现金(万元),9000,7084,21199,18815,28924,28300,37300,--,--,273,175,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),1473,--,50973,9251,--,400,2608,127,20,20,0,74, 
 支付的其他与投资活动有关的现金(万元),22866,6619,13468,20000,8000,29790,61887,21385,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),80965,37711,98808,57513,41555,67656,110426,27422,6085,4864,1390,463, 
 投资活动产生的现金流量净额(万元),-34722,-20659,-77793,-27096,-6628,-8697,4214,-26421,-6046,-4842,-1313,566, 
 吸收投资收到的现金(万元),1550,2223,3932,33866,125,--,--,55296,--,500,2240,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),1550,2223,3932,1380,125,--,--,--,--,500,740,0, 
 取得借款收到的现金(万元),122200,107250,102887,52984,--,500,500,5100,4600,5600,0,400, 
 发行债券收到的现金(万元),64220,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),6500,8176,15480,--,--,--,--,--,--,0,0,0, 
 筹资活动现金流入小计(万元),194470,117649,122299,86849,125,500,500,60396,4600,6100,2240,400, 
 偿还债务支付的现金(万元),96263,88980,69085,22000,500,500,--,9700,3000,2600,0,1400, 
