 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),270840,285462,181945,156575,111374,95967,96694,85788,78991,51014,61435, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2977,972,780,574,233,297,693,580,247,32,601, 
 经营活动现金流入小计(万元),273817,286434,182726,157149,111606,96264,97388,86368,79238,51046,62036, 
 购买商品、接受劳务支付的现金(万元),275248,257990,169875,149462,92045,106052,88049,74005,65877,44539,53750, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5103,5226,4121,4020,4549,3507,2463,1875,1150,1035,1040, 
 支付的各项税费(万元),11901,9744,10714,8564,8303,7546,6033,5023,3980,2467,2657, 
 支付的其他与经营活动有关的现金(万元),6313,7133,3341,3222,3391,3371,2122,2828,951,1017,2242, 
 经营活动现金流出小计(万元),298565,280091,188051,165268,108288,120477,98668,83731,71958,49059,59689, 
 经营活动产生的现金流量净额(万元),-24748,6343,-5325,-8119,3318,-24213,-1281,2637,7280,1988,2347, 
 收回投资所收到的现金(万元),--,--,--,--,500,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),206,284,119,272,759,434,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),520,--,1,283,14,2,0,2,11,5,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),8000,--,3000,--,3800,31724,967,136,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),8725,284,3119,555,5074,32160,967,138,11,5,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7904,14925,17175,7410,8400,4654,975,1606,305,189,519, 
 投资所支付的现金(万元),--,--,26498,10000,--,500,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,13940,--,270,665,--, 
 支付的其他与投资活动有关的现金(万元),50,8000,--,3000,--,3800,3731,27300,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),7954,22925,43672,20410,8400,8954,18645,28906,575,854,519, 
 投资活动产生的现金流量净额(万元),771,-22640,-40553,-19855,-3326,23205,-17678,-28768,-563,-848,-519, 
 吸收投资收到的现金(万元),--,--,83148,95,--,--,--,57100,--,--,538, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,490,95,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),86500,68000,67000,36000,15900,13000,--,2500,3000,7000,4900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),86500,68000,150148,36095,15900,13000,0,59600,3000,7000,5438, 
 偿还债务支付的现金(万元),48000,48000,75000,15900,13000,--,--,5500,3000,6900,4750, 
 分配股利、利润或偿付利息所支付的现金(万元),8959,5675,3965,2685,2056,1299,960,151,135,186,101, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,429,334,220,--,--, 
 筹资活动现金流出小计(万元),56959,53675,78965,18585,15056,1299,1389,5985,3355,7086,4851, 
 筹资活动产生的现金流量净额(万元),29541,14325,71182,17510,844,11701,-1389,53615,-355,-86,587, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),5565,-1973,25304,-10464,835,10693,-20347,27484,6362,1053,2415, 
 加:期初现金及现金等价物余额(万元),43795,45767,20463,30928,30093,19399,39746,12262,6851,4847,2432, 
 期末现金及现金等价物余额(万元),49359,43795,45767,20463,30928,30093,19399,39746,13212,5901,4847, 
 净利润(万元),17125,14882,9226,6481,5479,8099,7357,6832,6031,1461,2208, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),11739,8373,8451,3918,2972,1503,3427,2202,-156,903,77, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4891,4821,3540,864,274,959,582,197,209,173,152, 
 无形资产摊销(万元),223,145,76,47,48,37,37,34,32,11,1, 
 长期待摊费用摊销(万元),885,832,811,711,67,67,64,63,9,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),31,--,0,11,-211,4,2,-2,-1,-4,--, 
 固定资产报废损失(万元),10,2,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),3256,2417,2165,1485,856,-321,-894,151,135,186,101, 
 投资损失(万元),1950,-248,-2302,-272,-759,-434,--,--,--,--,--, 
 递延所得税资产减少(万元),-1581,-1389,-1455,-561,579,-512,-653,-416,-1,-284,-228, 
 递延所得税负债增加(万元),--,--,--,--,-107,--,249,--,--,20,--, 
 存货的减少(万元),-4634,-3787,-3154,-2324,-91,-1977,-1140,-1981,1975,408,-5868, 
 经营性应收项目的减少(万元),-118435,-38555,-42918,-2938,-5208,-35995,-20282,-37525,-13391,-11528,5430, 
 经营性应付项目的增加(万元),59812,18852,20235,-15540,-580,4355,10967,33082,12439,9042,1424, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-19,--,--,--,--,--,-996,--,--,1600,-950, 
 经营活动产生现金流量净额(万元),-24748,6343,-5325,-8119,3318,-24213,-1281,2637,7280,1988,2347, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),49359,43795,45767,20463,30928,30093,19399,39746,12262,5901,4847, 
 现金的期初余额(万元),43795,45767,20463,30928,30093,19399,39746,12262,5901,4847,2432, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5565,-1973,25304,-10464,835,10693,-20347,27484,6362,1053,2415, 

