 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),68189,60074,35940,40347,50972,41187,48311,38649,35250,28216,24278,19230, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,48,161,120,96,12,299,--,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),713,789,10821,6480,1217,2091,915,3228,3097,1200,432,1143, 
 经营活动现金流入小计(万元),68902,60911,46922,46947,52285,43291,49525,41877,38347,29415,24710,20373, 
 购买商品、接受劳务支付的现金(万元),29018,32618,18841,22158,27314,29169,20916,29446,24937,14906,15293,8140, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),12400,10799,6762,6558,6655,6240,5300,4445,2868,1869,1265,708, 
 支付的各项税费(万元),4668,3789,1799,2571,2393,2066,3087,1700,1862,2087,2925,1814, 
 支付的其他与经营活动有关的现金(万元),43507,19052,14455,9265,3043,2751,1946,1587,3171,1525,2131,2032, 
 经营活动现金流出小计(万元),89593,66259,41856,40552,39405,40226,31249,37178,32838,20387,21615,12693, 
 经营活动产生的现金流量净额(万元),-20690,-5348,5066,6394,12880,3065,18276,4700,5509,9029,3096,7679, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),1,0,0,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,1,1,--,1,1,2,--,6,30,144,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),1400,84679,2500,--,--,--,--,--,--,0,0,0, 
