 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),212627,201913,192106,171991,151624,129318,76229,63959,63728,34019,35893,29857, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),4977,4524,1466,100,681,509,123,332,629,990,606,554, 
 收到的其他与经营活动有关的现金(万元),5462,5646,2967,11644,4197,3396,3418,2981,973,431,544,176, 
 经营活动现金流入小计(万元),223066,212083,196539,183736,156502,133223,79770,67272,65330,35439,37043,30586, 
 购买商品、接受劳务支付的现金(万元),145135,122842,125014,90272,105784,90985,49968,56806,43457,24926,28574,24383, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),34227,33099,32461,31052,29856,21725,14104,10259,5003,3355,2984,2184, 
 支付的各项税费(万元),14563,12478,12537,10755,6793,6312,5119,2804,2300,1282,502,79, 
 支付的其他与经营活动有关的现金(万元),30260,25029,18469,22445,24952,13854,11405,9688,8804,5019,3856,4146, 
