 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),146400,116927,125200,275986,65932,23422,17121,31501,21982,16218,11360,9365,428, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,75931,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),286238,215098,160235,19909,--,5125,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),39567,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),2700,4496,4869,--,155,--,--,--,--,--,1005,0,0, 
 收到的其他与经营活动有关的现金(万元),103100,33023,78614,24837,6724,5924,7022,4818,1332,1453,1625,46,93, 
 经营活动现金流入小计(万元),787394,545527,444848,323316,288626,88631,24144,36319,23314,17671,13990,9411,521, 
 购买商品、接受劳务支付的现金(万元),28165,35872,36656,31029,16786,6336,5177,4906,4470,2209,2561,1537,105, 
 客户贷款及垫款净增加额(万元),1223,292,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),62070,55731,32795,4308,--,506,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),99361,89106,79379,28117,16471,11540,10235,9010,4942,3246,1911,869,81, 
 支付的各项税费(万元),30246,19763,27344,48677,5822,1166,1789,2356,2432,1797,2121,524,22, 
 支付的其他与经营活动有关的现金(万元),59817,97972,53639,83796,13256,21475,4926,4441,4483,2860,2407,921,159, 
 经营活动现金流出小计(万元),520660,1161520,867643,268579,52334,41024,22127,20714,16327,10112,8999,3851,367, 
 经营活动产生的现金流量净额(万元),266734,-615993,-422794,54737,236292,47608,2016,15605,6987,7559,4991,5560,155, 
