 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),47261,40553,41271,43294,41530,31501,25867,21897,13263,6377, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),218,518,206,215,70,409,172,392,119,524, 
 经营活动现金流入小计(万元),47479,41071,41477,43509,41599,31910,26039,22289,13382,6901, 
 购买商品、接受劳务支付的现金(万元),29174,23409,18092,21499,21419,15565,11553,9031,4966,2564, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4375,3414,3074,3208,2294,1844,1313,780,469,271, 
 支付的各项税费(万元),3643,2207,4380,4739,3370,2925,2437,2251,572,120, 
 支付的其他与经营活动有关的现金(万元),2280,1172,2946,1990,2458,1735,2449,1192,1045,266, 
 经营活动现金流出小计(万元),39473,30203,28492,31436,29541,22069,17753,13253,7052,3221, 
 经营活动产生的现金流量净额(万元),8006,10868,12984,12073,12058,9840,8286,9035,6330,3680, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),42,116,63,31,47,56,54,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),155527,42545,20860,24156,24846,23891,--,--,--,758, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),155568,42661,20923,24188,24893,23947,54,0,0,758, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8959,2392,6753,6611,5930,6430,6920,3507,3529,16290, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),-310,--,--,--,2556,--,--,--,346,--, 
 支付的其他与投资活动有关的现金(万元),149632,4000,41317,20060,23200,23745,23500,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),158282,6392,48070,26671,31687,30175,30420,3507,3875,16290, 
 投资活动产生的现金流量净额(万元),-2713,36269,-27147,-2483,-6794,-6228,-30366,-3507,-3875,-15532, 
 吸收投资收到的现金(万元),3092,--,--,--,--,--,37393,--,2100,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),60,--,--,--,--,--,2225,5100,4100,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,15978, 
 筹资活动现金流入小计(万元),3152,0,0,0,0,0,39618,5100,6200,15978, 
 偿还债务支付的现金(万元),110,--,--,--,--,--,12775,6200,900,1200, 
 分配股利、利润或偿付利息所支付的现金(万元),1272,1352,1901,1877,1408,1100,654,654,712,375, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,6128,2300, 
 筹资活动现金流出小计(万元),1382,1352,1901,1877,1408,1100,13430,6854,7740,3875, 
 筹资活动产生的现金流量净额(万元),1770,-1352,-1901,-1877,-1408,-1100,26188,-1754,-1540,12103, 
 汇率变动对现金及现金等价物的影响(万元),-26,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),7038,45786,-16064,7713,3856,2512,4108,3774,916,251, 
 加:期初现金及现金等价物余额(万元),53391,7606,23670,15957,12101,9588,5480,1706,790,539, 
