 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),214968,113129,88260,69180,118060,87660,74508,128423,100525,107550,120307,77764,55839,47816, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的税费返还(万元),1917,1402,966,220,--,--,--,26,--,1753,1484,134,72,35, 
 收到的其他与经营活动有关的现金(万元),4352,2467,2051,920,1402,1933,2327,2346,2021,1158,1282,332,283,53, 
 经营活动现金流入小计(万元),221237,116998,91277,70320,119462,89593,76835,130795,102547,110462,123073,78230,56194,47904, 
 购买商品、接受劳务支付的现金(万元),155110,58921,49169,27389,90198,56134,46617,110639,70729,77223,104157,48963,40241,33865, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),17974,14808,13376,16274,18980,16907,13797,13160,9684,8098,8125,5025,4371,3989, 
 支付的各项税费(万元),12552,11585,13238,11252,5044,10759,11191,7645,10130,6714,3398,5482,3499,3879, 
 支付的其他与经营活动有关的现金(万元),12839,6551,10185,5580,5742,6462,4896,5687,5972,5232,5396,3715,3673,3691, 
 经营活动现金流出小计(万元),198475,91866,85968,60495,119963,90262,76503,137131,96515,97267,121076,63184,51784,45425, 
 经营活动产生的现金流量净额(万元),22762,25132,5308,9825,-501,-669,332,-6336,6032,13195,1997,15045,4410,2479, 
 收回投资所收到的现金(万元),--,5800,--,--,--,--,--,--,139,1020,--,0,702,0, 
 取得投资收益所收到的现金(万元),722,732,406,2246,170,103,38,39,405,48,--,0,13,54, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,320,200,10,45,23,282,37,1734,18,--,2,1,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,1393,--,--,173,--,--,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),62224,79573,42906,55877,11400,12289,6000,933,--,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流入小计(万元),62947,86425,43512,59526,11615,12415,6494,1009,2278,1086,--,2,715,54, 
