 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),337621,267878,265372,279625,256432,288170,252412,243119,166379,105612, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,16,1,50,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1989,1338,968,3286,489,1113,327,452,2343,1233, 
 经营活动现金流入小计(万元),339610,269216,266355,282911,256972,289283,252739,243571,168722,106845, 
 购买商品、接受劳务支付的现金(万元),278168,244273,210668,226113,234071,259266,235028,207432,138598,95332, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9927,10541,11278,10732,8773,7536,6974,5932,3724,3023, 
 支付的各项税费(万元),11685,7797,13144,12618,11757,12964,9238,8078,6991,1115, 
 支付的其他与经营活动有关的现金(万元),45077,19326,17113,17719,15002,10161,7272,8238,5226,4522, 
 经营活动现金流出小计(万元),344857,281937,252204,267182,269603,289928,258512,229681,154539,103992, 
 经营活动产生的现金流量净额(万元),-5247,-12721,14152,15730,-12631,-645,-5773,13890,14183,2853, 
 收回投资所收到的现金(万元),200,114,23442,8064,--,--,--,--,1088,166, 
 取得投资收益所收到的现金(万元),0,0,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),31,118,120,204,145,72,77,68,837,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,20586,--,101,1173,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,1,--,--,11620,113,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),231,233,44148,8268,11866,1358,77,68,1925,166, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2712,4748,4682,10822,10369,11550,3406,7465,6284,4320, 
 投资所支付的现金(万元),--,5,18000,15010,--,--,--,--,--,100, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,11826,12801,5222,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,11610,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
