 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),61811,48409,43377,41818,39362,25646,31098, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1292,833,1334,1146,896,576,732, 
 收到的其他与经营活动有关的现金(万元),1348,669,1011,845,757,613,834, 
 经营活动现金流入小计(万元),64451,49911,45722,43809,41016,26834,32665, 
 购买商品、接受劳务支付的现金(万元),32756,30229,25132,24757,25809,18052,19424, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7591,6417,5787,5442,4667,3983,3601, 
 支付的各项税费(万元),5166,3320,3303,4240,2583,1690,2078, 
 支付的其他与经营活动有关的现金(万元),2647,1670,1887,2107,2072,1449,1851, 
 经营活动现金流出小计(万元),48160,41636,36110,36546,35131,25175,26953, 
 经营活动产生的现金流量净额(万元),16291,8275,9613,7263,5885,1660,5712, 
 收回投资所收到的现金(万元),--,--,--,--,--,5111,--, 
 取得投资收益所收到的现金(万元),601,254,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,6,20,3,3,--,11, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),45233,--,--,8134,991,1476,11112, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),45835,261,20,8137,994,6587,11123, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14977,2556,2099,2413,2203,1770,4356, 
 投资所支付的现金(万元),--,--,--,--,--,166,5000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),49339,12000,841,5103,3820,1450,7404, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),64316,14556,2939,7516,6023,3387,16760, 
 投资活动产生的现金流量净额(万元),-18481,-14295,-2920,621,-5030,3201,-5637, 
 吸收投资收到的现金(万元),370,28074,--,--,--,--,5983, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,8200,16010,23890,20453,18498,22508, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),629,4660,8311,8859,2687,4678,20096, 
 筹资活动现金流入小计(万元),999,40934,24321,32750,23140,23176,48587, 
 偿还债务支付的现金(万元),--,21210,19033,22497,18320,20878,30812, 
 分配股利、利润或偿付利息所支付的现金(万元),2466,3850,4205,2409,1749,1952,1498, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),622,1650,3810,12364,4602,3481,15385, 
 筹资活动现金流出小计(万元),3088,26710,27048,37269,24671,26311,47695, 
 筹资活动产生的现金流量净额(万元),-2089,14225,-2727,-4520,-1531,-3135,892, 
 汇率变动对现金及现金等价物的影响(万元),166,-346,321,283,82,-33,-37, 
 现金及现金等价物净增加额(万元),-4113,7859,4288,3647,-594,1693,930, 
 加:期初现金及现金等价物余额(万元),18144,10285,5997,2350,2943,1250,320, 
 期末现金及现金等价物余额(万元),14030,18144,10285,5997,2350,2943,1250, 
 净利润(万元),13748,6521,6026,4175,3691,1900,3652, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),-85,59,4,-93,202,172,-236, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2346,2285,2201,2320,1846,1742,1476, 
 无形资产摊销(万元),60,43,42,42,42,38,46, 
 长期待摊费用摊销(万元),44,13,9,9,3,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),259,262,143,70,10,25,48, 
 固定资产报废损失(万元),--,--,227,--,--,--,--, 
 公允价值变动损失(万元),--,--,-394,394,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),-164,588,278,240,662,878,1119, 
 投资损失(万元),-601,-254,738,--,--,-11,--, 
 递延所得税资产减少(万元),25,-124,113,-39,2,-57,61, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),-3812,-1922,66,1250,-1377,-1333,-2392, 
 经营性应收项目的减少(万元),650,-1089,1306,-3505,-957,-942,5860, 
 经营性应付项目的增加(万元),2897,1620,-1295,2471,1676,-788,-3755, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),922,273,148,-71,86,36,-168, 
 经营活动产生现金流量净额(万元),16291,8275,9613,7263,5885,1660,5712, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),14030,18144,10285,5997,2350,2943,1250, 
 现金的期初余额(万元),18144,10285,5997,2350,2943,1250,320, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4113,7859,4288,3647,-594,1693,930, 

