 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),95706,61318,51392,46674,45946,37978, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,54,--, 
 收到的其他与经营活动有关的现金(万元),970,2467,1938,847,285,81, 
 经营活动现金流入小计(万元),96676,63785,53330,47521,46285,38059, 
 购买商品、接受劳务支付的现金(万元),23102,11540,4923,4818,5870,7364, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),44557,30207,26256,27157,25161,18544, 
 支付的各项税费(万元),6657,4905,4330,3820,6607,5433, 
 支付的其他与经营活动有关的现金(万元),4161,3621,4455,2304,2610,2330, 
 经营活动现金流出小计(万元),78477,50273,39964,38099,40247,33670, 
 经营活动产生的现金流量净额(万元),18199,13511,13366,9422,6038,4389, 
 收回投资所收到的现金(万元),--,--,--,--,76687,85135, 
 取得投资收益所收到的现金(万元),970,1046,916,548,167,96, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2788,4,14,7,29,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),162302,224496,191924,139011,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),166060,225546,192854,139565,76883,85231, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16035,27475,609,2266,2461,3437, 
 投资所支付的现金(万元),1530,1530,--,580,83561,85890, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,1339,206,--,--, 
