 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),158292,545344,1463419,1004474,582907,145840,54333,38182,18413,15121,5515,2070, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),2334,5005,2067,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),-6459,--,40914,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),11900,2040,3029,113,19,451,1219,154,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),51997,116230,68273,11329,13914,14643,10922,2373,991,886,84,358, 
 经营活动现金流入小计(万元),218063,668619,1577702,1015916,596840,160934,66474,40709,19403,16008,5599,2428, 
 购买商品、接受劳务支付的现金(万元),200978,688354,1272198,756256,481375,84109,24714,7226,2165,1881,216,206, 
 客户贷款及垫款净增加额(万元),-2195,-4088,72136,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,134,988,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),45530,107640,109819,59543,35435,21345,12301,6473,2806,1542,664,529, 
