 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),77828,42344,35454,31613,32502,23360,18132, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),58,493,90,5,393,334,--, 
 收到的其他与经营活动有关的现金(万元),622,1451,342,338,575,395,31, 
 经营活动现金流入小计(万元),78508,44288,35886,31956,33470,24089,18163, 
 购买商品、接受劳务支付的现金(万元),74662,25319,20308,18275,20319,15024,10525, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9547,7182,6310,5885,4311,3819,2983, 
 支付的各项税费(万元),2396,2656,2905,2315,2306,1433,1060, 
 支付的其他与经营活动有关的现金(万元),1128,1493,1105,875,795,833,754, 
 经营活动现金流出小计(万元),87733,36650,30628,27351,27731,21109,15323, 
 经营活动产生的现金流量净额(万元),-9226,7638,5258,4605,5739,2980,2841, 
 收回投资所收到的现金(万元),16400,--,--,4167,2543,170,7543, 
 取得投资收益所收到的现金(万元),147,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),60,9,81,58,17,20,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),59,67,45,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),16666,76,126,4225,2560,190,7543, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7784,5407,6455,10085,5081,5943,3769, 
 投资所支付的现金(万元),5000,11400,--,4000,2500,340,6500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),994,1173,580,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),13778,17980,7035,14085,7581,6283,10269, 
 投资活动产生的现金流量净额(万元),2888,-17905,-6908,-9860,-5021,-6093,-2726, 
 吸收投资收到的现金(万元),2014,20485,--,4650,--,3,7, 
 其中：子公司吸收少数股东投资收到的现金(万元),140,140,--,--,--,3,7, 
 取得借款收到的现金(万元),8696,2485,2552,9132,6000,4200,2900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),23,--,62,--,--,--,--, 
 筹资活动现金流入小计(万元),10732,22970,2614,13782,6000,4203,2907, 
 偿还债务支付的现金(万元),2223,6979,1322,8431,4600,1700,2500, 
 分配股利、利润或偿付利息所支付的现金(万元),1756,370,352,443,334,172,65, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),12,1294,--,62,10,38,--, 
 筹资活动现金流出小计(万元),3991,8643,1674,8935,4944,1910,2565, 
 筹资活动产生的现金流量净额(万元),6742,14327,940,4847,1056,2293,342, 
 汇率变动对现金及现金等价物的影响(万元),-0,--,11,--,--,--,--, 
 现金及现金等价物净增加额(万元),405,4061,-700,-408,1774,-820,457, 
 加:期初现金及现金等价物余额(万元),6681,2621,3320,3728,1954,2774,2318, 
 期末现金及现金等价物余额(万元),7086,6681,2621,3320,3728,1954,2774, 
 净利润(万元),5518,5165,4095,3243,4225,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),143,40,27,15,8,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2180,1831,1665,1281,898,--,--, 
 无形资产摊销(万元),173,161,155,107,84,--,--, 
 长期待摊费用摊销(万元),90,104,89,67,29,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),6,25,16,15,1,--,--, 
 固定资产报废损失(万元),3,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),60,296,296,341,233,--,--, 
 投资损失(万元),-147,--,--,-17,-18,--,--, 
 递延所得税资产减少(万元),-46,-5,6,73,123,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),3,15,26,69,-35,--,--, 
 经营性应收项目的减少(万元),-19499,-918,-2027,-1466,-5,--,--, 
 经营性应付项目的增加(万元),2292,924,910,878,196,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-9226,7638,5258,4605,5739,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),7086,6681,2621,3320,3728,1954,2774, 
 现金的期初余额(万元),6681,2621,3320,3728,1954,2774,2318, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),405,4061,-700,-408,1774,-820,457, 

