 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),55351,75773,50648,53473,63140,55232,61058,74287,76281,56660,51338,46952,33686,29370, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),244,--,99,--,--,--,--,0,12,352,--,0,34,5, 
 收到的其他与经营活动有关的现金(万元),4820,2866,853,2137,528,368,1952,3061,2581,1368,2673,1165,1215,614, 
 经营活动现金流入小计(万元),60415,78639,51600,55611,63668,55600,63010,77347,78874,58380,54011,48117,34935,29989, 
 购买商品、接受劳务支付的现金(万元),42641,61571,32288,33200,45177,36980,39622,54866,57426,55123,46011,35817,29705,24424, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),8952,7904,5366,5455,5573,6127,5670,4818,5245,3134,2058,1416,1159,1065, 
 支付的各项税费(万元),3275,3545,3494,2349,2333,3087,2575,2953,4531,2445,3081,2397,1147,731, 
 支付的其他与经营活动有关的现金(万元),19320,7850,2999,3078,5966,4281,4467,6508,7565,3489,2799,3856,2489,2792, 
 经营活动现金流出小计(万元),74189,80870,44147,44082,59048,50475,52333,69146,74767,64191,53949,43486,34500,29012, 
 经营活动产生的现金流量净额(万元),-13774,-2231,7453,11528,4619,5125,10677,8202,4107,-5812,62,4631,435,977, 
 收回投资所收到的现金(万元),127589,166053,955,143,185,--,3978,0,--,--,--,2285,0,0, 
 取得投资收益所收到的现金(万元),3373,2361,55,--,--,--,--,0,--,--,--,8,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),114,1848,133,729,146,1,423,752,205,7,2,73,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,29,--,76,923,24,1161,4520,232,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,8,--,--,54,--,0,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),131076,170291,1151,948,1254,78,5562,5272,438,7,2,2366,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1538,4149,1072,2212,793,3518,7398,7096,9918,2462,6597,1663,797,590, 
 投资所支付的现金(万元),135521,188100,50611,1593,500,--,--,1552,0,1697,--,219,1068,360, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,0,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,2516,4892,--,--,2735,1030,6744,--,1,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,0,--,--,--,0,460,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),137059,192249,54199,8697,1293,3518,10133,9678,16662,4160,6598,1882,2325,950, 
 投资活动产生的现金流量净额(万元),-5983,-21958,-53048,-7749,-39,-3439,-4571,-4407,-16224,-4153,-6595,484,-2325,-950, 
 吸收投资收到的现金(万元),--,1702,97344,--,--,--,--,0,--,7,26023,750,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,0,--,7,--,0,0,0, 
 取得借款收到的现金(万元),12000,3000,16236,16013,15743,25792,14024,32260,46541,33932,8633,2262,5615,4542, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,0,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,0,1187,0,--,432,1951,37,0,0, 
 筹资活动现金流入小计(万元),12000,4702,113580,16013,15743,25792,15211,32260,46541,34372,36606,3049,5615,4542, 
 偿还债务支付的现金(万元),3300,6046,20429,15353,21946,19752,25929,36319,44693,19410,7606,1523,5898,3662, 
 分配股利、利润或偿付利息所支付的现金(万元),504,140,584,833,897,5779,931,1665,1337,1537,591,505,198,150, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,0,100,0,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),1490,--,2000,--,--,630,--,1170,2,856,1020,1951,0,0, 
 筹资活动现金流出小计(万元),5294,6186,23013,16186,22843,26161,26860,39154,46032,21802,9218,3979,6096,3811, 
 筹资活动产生的现金流量净额(万元),6706,-1483,90568,-173,-7100,-369,-11649,-6894,509,12570,27388,-929,-480,731, 
 汇率变动对现金及现金等价物的影响(万元),7,-53,43,22,-42,-92,-50,-11,40,15,10,-3,-6,-10, 
 现金及现金等价物净增加额(万元),-13044,-25725,45016,3628,-2563,1225,-5594,-3109,-11568,2620,20865,4183,-2376,748, 
 加:期初现金及现金等价物余额(万元),30025,55723,10707,7079,9642,8417,14011,17120,28688,26068,5204,1021,3396,2648, 
 期末现金及现金等价物余额(万元),16981,29997,55723,10707,7079,9642,8417,14011,17120,28688,26068,5204,1021,3396, 
 净利润(万元),7559,-36671,1150,2198,-9742,1003,1022,740,676,4486,5243,4563,2098,1074, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),1352,39847,3172,-137,3914,355,-209,272,44,132,190,-42,92,74, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1548,1764,1792,1935,2600,2683,2509,2762,2534,917,645,513,441,349, 
 无形资产摊销(万元),1289,1440,584,354,205,190,152,203,194,34,22,12,11,12, 
 长期待摊费用摊销(万元),428,148,90,54,115,97,83,120,144,45,117,5,15,10, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-6,-2,-11,-81,775,-8,-168,-234,-441,4,-2,3,0,0, 
 固定资产报废损失(万元),11,--,--,0,--,--,--,--,1,--,3,0,0,0, 
 公允价值变动损失(万元),-17,-58,--,--,--,--,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),360,190,557,869,921,911,781,1491,1625,347,200,468,213,159, 
 投资损失(万元),-3400,-2446,-157,68,-293,-285,-520,-476,-269,--,--,-10,-5,6, 
 递延所得税资产减少(万元),-90,-82,84,88,19,-60,79,-115,-36,-9,-17,-15,-11,-12, 
 递延所得税负债增加(万元),3,15,--,--,--,--,--,--,--,--,0,-187,81,38, 
 存货的减少(万元),-859,-1658,1729,2988,1962,1110,1160,2275,146,-2131,-4464,464,-2651,-607, 
 经营性应收项目的减少(万元),-20918,-6681,-10515,10324,23138,-1571,5815,-3151,-4226,-7125,-3115,1362,-95,-3027, 
 经营性应付项目的增加(万元),179,1426,8979,-7132,-18994,701,142,4316,3715,-2309,1186,-2475,360,2863, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),-1213,536,--,--,--,--,-170,--,--,-202,56,-29,-112,38, 
 经营活动产生现金流量净额(万元),-13774,-2231,7453,11528,4619,5125,10677,8202,4107,-5812,62,4631,435,977, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),16981,29997,55723,10707,7079,9642,8417,14011,17120,28688,26068,5204,1021,3396, 
 现金的期初余额(万元),30025,55723,10707,7079,9642,8417,14011,17120,28688,26068,5204,1021,3396,2648, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),-13044,-25725,45016,3628,-2563,1225,-5594,-3109,-11568,2620,20865,4183,-2376,748, 

