 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),147138,120783,131477,145827,141166,147429,126179, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2902,2243,1967,2733,700,2860,169, 
 经营活动现金流入小计(万元),150040,123026,133443,148559,141866,150289,126348, 
 购买商品、接受劳务支付的现金(万元),46357,33301,44268,62158,54712,64474,83568, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18745,16538,14835,14925,14694,13806,18999, 
 支付的各项税费(万元),13929,14272,15386,12762,18121,13440,12906, 
 支付的其他与经营活动有关的现金(万元),50886,45617,40773,40955,35687,32761,16351, 
 经营活动现金流出小计(万元),129917,109728,115261,130800,123213,124481,131824, 
 经营活动产生的现金流量净额(万元),20123,13299,18183,17760,18652,25808,-5476, 
 收回投资所收到的现金(万元),94000,19000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1124,203,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),117,--,135,118,15,28,13, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),75,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),95317,19203,135,118,15,28,13, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3801,4196,6667,7836,10884,7036,27949, 
 投资所支付的现金(万元),100000,44000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),103801,48196,6667,7836,10884,7036,27949, 
 投资活动产生的现金流量净额(万元),-8485,-28992,-6532,-7718,-10869,-7008,-27936, 
 吸收投资收到的现金(万元),2693,57597,--,--,--,3650,21000, 
 其中：子公司吸收少数股东投资收到的现金(万元),2693,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1289,6000,25941,25500,27500,26500,26106, 
