 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),375425,251596,211274,190243,174459,188595,169636, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1111,768,822,347,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3364,2224,4114,2957,2063,4921,5264, 
 经营活动现金流入小计(万元),379900,254588,216210,193547,176522,193516,174900, 
 购买商品、接受劳务支付的现金(万元),344665,236356,170920,166945,138495,145722,159925, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11183,8709,7796,6761,5493,4766,4343, 
 支付的各项税费(万元),14273,11032,10644,6884,13818,10088,7449, 
 支付的其他与经营活动有关的现金(万元),15043,8186,9255,10472,10990,9271,11473, 
 经营活动现金流出小计(万元),385165,264283,198616,191062,168797,169847,183190, 
 经营活动产生的现金流量净额(万元),-5264,-9695,17594,2485,7725,23669,-8290, 
 收回投资所收到的现金(万元),48500,20500,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),458,182,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,52,0,13,2,224,21, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,-152, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),48959,20734,0,13,2,224,-131, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7983,1364,554,1070,1438,1298,503, 
 投资所支付的现金(万元),31800,40500,--,--,--,--,8894, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),39783,41864,554,1070,1438,1298,9397, 
 投资活动产生的现金流量净额(万元),9176,-21130,-554,-1057,-1436,-1074,-9528, 
 吸收投资收到的现金(万元),4953,46604,--,--,--,7000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),46500,25000,39000,43500,39388,49900,66900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),22777,--,950,--,1180,1600,10712, 
 筹资活动现金流入小计(万元),74230,71604,39950,43500,40568,58500,77612, 
 偿还债务支付的现金(万元),39000,41000,44300,38200,49388,64700,62800, 
 分配股利、利润或偿付利息所支付的现金(万元),6252,4992,4236,5209,7996,3097,3712, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1200,1105,450,500,--,5392,4100, 
 筹资活动现金流出小计(万元),46452,47097,48986,43909,57384,73189,70612, 
 筹资活动产生的现金流量净额(万元),27778,24507,-9036,-409,-16816,-14689,7000, 
 汇率变动对现金及现金等价物的影响(万元),6,-58,22,117,-14,-63,-0, 
 现金及现金等价物净增加额(万元),31695,-6376,8026,1137,-10541,7842,-10818, 
 加:期初现金及现金等价物余额(万元),15419,21795,13769,12633,23174,15331,26149, 
 期末现金及现金等价物余额(万元),47115,15419,21795,13769,12633,23174,15331, 
 净利润(万元),24289,19022,11799,9556,7769,7238,6733, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),876,959,709,284,265,1073,528, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2533,2722,2629,2641,2575,2713,2853, 
 无形资产摊销(万元),198,184,181,181,182,174,144, 
 长期待摊费用摊销(万元),65,19,21,9,7,--,79, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),10,-37,7,0,2,76,105, 
 固定资产报废损失(万元),--,--,--,0,7,--,--, 
 公允价值变动损失(万元),364,-416,-252,-72,26,-18,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),1954,1035,1232,2199,1970,3049,3736, 
 投资损失(万元),-469,-182,--,--,--,--,0, 
 递延所得税资产减少(万元),-687,-412,-202,37,349,-792,-468, 
 递延所得税负债增加(万元),156,105,64,16,-5,5,0, 
 存货的减少(万元),-28155,-12540,-1158,-8872,9730,7282,-2592, 
 经营性应收项目的减少(万元),-12623,-26476,2490,-3678,-7229,18327,-4657, 
 经营性应付项目的增加(万元),5401,5961,-278,-139,-8245,-15538,-14752, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),824,361,352,321,322,80,0, 
 经营活动产生现金流量净额(万元),-5264,-9695,17594,2485,7725,23669,-8290, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),35115,13419,13795,8689,12633,23174,15331, 
 现金的期初余额(万元),13419,13795,8689,12633,23174,15331,26149, 
 现金等价物的期末余额(万元),12000,2000,8000,5080,--,--,--, 
 现金等价物的期初余额(万元),2000,8000,5080,--,--,--,--, 
 现金及现金等价物的净增加额(万元),31695,-6376,8026,1137,-10541,7842,-10818, 

