 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),2378118,2090692,1915763,1953559,2364895,2539841,2292613,2518,2547,2429,2967,4725,4421, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),431,923,354,389,1303,870,493,--,--,--,--,3,9, 
 收到的其他与经营活动有关的现金(万元),107844,19028,20862,22879,28534,537231,96306,456,2741,1339,561,282,1713, 
 经营活动现金流入小计(万元),2486393,2110643,1936979,1976827,2394732,3077942,2389412,2975,5288,3768,3528,5010,6143, 
 购买商品、接受劳务支付的现金(万元),2012155,1465454,1549505,1689522,2049534,2244538,2068475,785,913,1034,1202,2684,2467, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),160854,148272,115202,143650,129135,103392,84466,1909,1718,1519,1632,1502,1739, 
 支付的各项税费(万元),63141,46049,37204,47676,46636,46888,40195,156,175,126,136,143,112, 
 支付的其他与经营活动有关的现金(万元),33631,215473,226623,78810,87869,571189,120170,1060,909,435,632,846,663, 
 经营活动现金流出小计(万元),2269782,1875248,1928534,1959658,2313174,2966007,2313306,3909,3715,3113,3602,5174,4981, 
 经营活动产生的现金流量净额(万元),216612,235395,8445,17169,81557,111935,76106,-935,1573,655,-74,-165,1162, 
 收回投资所收到的现金(万元),--,--,--,13000,98100,10200,--,--,--,--,1,0,0, 
 取得投资收益所收到的现金(万元),--,48,48,45,1616,777,29568,39,--,--,2,0,2, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),904,1184,2130,360,424,591,350,0,0,1,8,99,37, 
 处置子公司及其他营业单位收到的现金净额(万元),88916,21965,31779,--,14702,--,24716,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,45559,1212,2878,--,--,--,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),89821,23196,33957,13405,160401,12780,57512,40,0,1,10,99,39, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),185555,177051,45299,334120,266025,281398,216077,315,33,3,5,7,105, 
 投资所支付的现金(万元),--,--,100,8095,156110,20135,3369,--,--,--,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,34,46875,8713,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,283,1645,1000,--,--,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),185555,177051,45399,342249,469293,311891,220446,315,33,3,5,7,105, 
 投资活动产生的现金流量净额(万元),-95734,-153855,-11442,-328844,-308892,-299111,-162933,-276,-32,-2,5,92,-67, 
 吸收投资收到的现金(万元),198728,--,--,3000,4120,10800,50000,--,--,--,--,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,3000,4120,10800,50000,--,--,--,--,0,0, 
 取得借款收到的现金(万元),2240751,2183063,1404278,1846152,1484939,1208937,888597,--,--,--,211,214,16, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),535843,391303,305130,125983,396799,235968,88469,--,--,--,--,0,0, 
 筹资活动现金流入小计(万元),2975322,2574365,1709408,1975134,1885858,1455705,1027066,0,0,--,211,214,16, 
 偿还债务支付的现金(万元),2310533,2047581,1448311,1382201,1145507,1038382,649343,203,--,201,214,17,2119, 
 分配股利、利润或偿付利息所支付的现金(万元),167068,162212,149954,140095,112048,112290,70835,125,6,10,21,70,2, 
 其中：子公司支付给少数股东的股利、利润(万元),5678,--,50,1017,3347,40770,15443,--,--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),717548,341971,185722,99779,364654,208199,85574,--,--,--,--,0,0, 
 筹资活动现金流出小计(万元),3195149,2551764,1783987,1622074,1622210,1358871,805753,328,6,211,235,86,2121, 
 筹资活动产生的现金流量净额(万元),-219827,22602,-74579,353060,263649,96834,221313,-328,-6,-211,-24,128,-2105, 
 汇率变动对现金及现金等价物的影响(万元),-63,-172,122,-0,-4,-2,-16,--,--,--,--,0,0, 
 现金及现金等价物净增加额(万元),-99013,103970,-77454,41384,36310,-90344,134470,-1538,1535,442,-94,55,-1010, 
 加:期初现金及现金等价物余额(万元),222073,109473,186926,145542,109232,192691,58221,2009,474,32,125,71,1080, 
 期末现金及现金等价物余额(万元),123060,213443,109473,186926,145542,102347,192691,471,2009,474,32,125,71, 
 净利润(万元),12509,378,-111561,4439,-1555,3164,45934,-5072,273,-10615,-2360,2553,-3258, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 资产减值准备(万元),3993,25979,3762,3843,-2785,2476,1982,475,289,4312,236,-1799,935, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),184898,169930,146377,115228,118981,103384,79448,207,218,293,314,333,372, 
 无形资产摊销(万元),7110,6385,6136,5094,6081,4268,3571,15,15,15,15,15,14, 
 长期待摊费用摊销(万元),22641,14434,12189,9510,8510,8211,7318,--,--,--,--,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-85,-660,-726,-479,-7808,1593,118,0,44,1,18,-101,-3, 
 固定资产报废损失(万元),-41,--,--,14,1,2,245,2,--,--,--,0,0, 
 公允价值变动损失(万元),145448,--,--,--,--,--,--,--,--,--,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 财务费用(万元),--,132106,108001,86786,69570,54713,41154,134,134,136,186,199,635, 
 投资损失(万元),215,-37387,-1556,4657,-4240,8785,-10509,-29,-29,9,-29,-24,-36, 
 递延所得税资产减少(万元),-986,-942,3065,-2132,-413,335,-552,--,--,--,--,0,0, 
 递延所得税负债增加(万元),-1177,-1345,-1345,-1351,-1740,-1179,-1109,--,--,--,0,0,0, 
 存货的减少(万元),-21686,-44871,-16832,-27488,42544,-9333,-1410,-123,352,2006,-15,198,-148, 
 经营性应收项目的减少(万元),224880,-283455,-247420,89709,-44587,-47716,-68819,-126,-703,-431,-416,13600,1486, 
 经营性应付项目的增加(万元),-361108,254844,108356,-270662,-101000,-16768,-21265,1853,680,3003,1978,-15135,1163, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 其他(万元),--,--,--,0,--,--,--,1730,300,1925,--,-5,0, 
 经营活动产生现金流量净额(万元),216612,235395,8445,17169,81557,111935,76106,-935,1573,655,-74,-165,1162, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
