 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),175241,153064,112024,97900,67780,46818,49675,51510,37811,26232,21507, 
 客户存款和同业存放款项净增加额(万元),0,0,0,0,--,0,--,--,--,--,--, 
 向中央银行借款净增加额(万元,0,0,0,0,--,0,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),0,0,0,0,--,0,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),0,0,0,0,--,0,--,--,--,--,--, 
 收到再保险业务现金净额(万元),0,0,0,0,--,0,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),0,0,0,0,--,0,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),0,0,0,0,--,0,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),0,0,0,0,--,0,--,--,--,--,--, 
 拆入资金净增加额(万元),0,0,0,0,--,0,--,--,--,--,--, 
 回购业务资金净增加额(万元),0,0,0,0,--,0,--,--,--,--,--, 
 收到的税费返还(万元),546,470,705,704,866,1037,1040,687,795,515,449, 
 收到的其他与经营活动有关的现金(万元),8701,12518,11161,15286,26541,4217,4413,1716,3259,2309,1614, 
 经营活动现金流入小计(万元),184488,166052,123891,113890,95187,52071,55128,53913,41865,29057,23569, 
 购买商品、接受劳务支付的现金(万元),198620,173992,115303,139551,86034,36849,29737,27689,20770,11848,13306, 
 客户贷款及垫款净增加额(万元),0,0,0,0,--,0,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),0,0,0,0,--,0,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),0,0,0,0,--,0,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),0,0,0,0,--,0,--,--,--,--,--, 
 支付保单红利的现金(万元),0,0,0,0,--,0,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),14750,14796,13365,12033,10065,7721,5210,3767,3355,2787,2465, 
 支付的各项税费(万元),11983,14153,12014,14288,14311,9625,6670,7009,4491,2104,2660, 
 支付的其他与经营活动有关的现金(万元),18369,22003,24196,27702,19932,18450,12037,10462,8422,8358,8491, 
 经营活动现金流出小计(万元),243721,224943,164878,193574,130342,72645,53654,48928,37037,25097,26921, 
