 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),133927,130913,114430,101202,93426,90860,89326,79300, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3607,3462,3459,3936,3371,1797,1944,2279, 
 收到的其他与经营活动有关的现金(万元),9717,2426,1099,1985,3417,2555,1737,928, 
 经营活动现金流入小计(万元),147251,136801,118988,107123,100214,95212,93007,82506, 
 购买商品、接受劳务支付的现金(万元),53458,60004,50828,52914,54031,48998,54591,52406, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),37604,33003,29172,25937,22284,20923,17851,14960, 
 支付的各项税费(万元),9756,8970,8005,7288,5209,4809,3615,2909, 
 支付的其他与经营活动有关的现金(万元),15014,16496,7511,6268,6220,5846,5710,7317, 
 经营活动现金流出小计(万元),115833,118474,95517,92407,87745,80576,81767,77593, 
 经营活动产生的现金流量净额(万元),31417,18327,23471,14716,12469,14636,11240,4914, 
 收回投资所收到的现金(万元),24685,--,--,--,--,510,--,--, 
 取得投资收益所收到的现金(万元),168,16,11,17,16,14,14,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),380,349,40,104,161,9458,56,29, 
 处置子公司及其他营业单位收到的现金净额(万元),696,--,--,--,136,--,--,25, 
 收到的其他与投资活动有关的现金(万元),--,--,--,62,2557,1833,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),25929,365,51,183,2870,11815,70,56, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),17996,12455,7566,10484,11662,14969,11948,16215, 
 投资所支付的现金(万元),25985,--,--,--,--,--,29,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),-452,--,--,--,--,--,--,777, 
 支付的其他与投资活动有关的现金(万元),2110,--,--,--,1474,774,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),45640,12455,7566,10484,13136,15743,11977,16992, 
 投资活动产生的现金流量净额(万元),-19710,-12089,-7515,-10301,-10266,-3928,-11908,-16936, 
 吸收投资收到的现金(万元),19048,--,46972,1560,3207,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),19048,--,--,1560,3207,--,--,--, 
 取得借款收到的现金(万元),20200,500,34600,32622,48382,40423,40705,44827, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,434,14,--,--,--,--,653, 
 筹资活动现金流入小计(万元),39248,934,81585,34182,51589,40423,40705,45479, 
 偿还债务支付的现金(万元),--,10500,62047,32110,47338,43632,39025,27149, 
 分配股利、利润或偿付利息所支付的现金(万元),8643,3630,16193,4336,2597,2883,2989,1925, 
