 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),119003,166855,82356,71645,73532,213576,235177,325908,312141,114055,39713, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2815,1145,1324,2865,4737,928,1096,936,185,37,266, 
 收到的其他与经营活动有关的现金(万元),5365,1919,3454,2398,5483,2635,25930,7825,1620,868,404, 
 经营活动现金流入小计(万元),127183,169919,87134,76907,83753,217138,262202,334668,313947,114960,40383, 
 购买商品、接受劳务支付的现金(万元),71984,111173,46210,43410,57662,128366,137213,214499,216289,68947,18809, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),26094,20890,14830,11072,15533,17531,25477,24800,14373,4535,2312, 
 支付的各项税费(万元),8253,4913,4836,5754,10507,20069,21243,41458,26394,7331,2434, 
 支付的其他与经营活动有关的现金(万元),23633,14691,14738,9841,16798,18137,15883,21719,21575,4909,4187, 
 经营活动现金流出小计(万元),129964,151667,80614,70077,100500,184103,199816,302476,278631,85721,27742, 
 经营活动产生的现金流量净额(万元),-2781,18252,6520,6831,-16747,33035,62386,32192,35316,29239,12642, 
 收回投资所收到的现金(万元),228580,243610,400111,20500,--,--,--,--,300,--,--, 
 取得投资收益所收到的现金(万元),6095,5621,3264,364,218,--,--,--,1,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3852,20621,502,2814,829,123,733,248,--,5,--, 
 处置子公司及其他营业单位收到的现金净额(万元),1990,426,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),11365,14319,82075,155597,211427,79063,61691,34586,36343,24047,12979, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),251881,284597,485952,179275,212473,79186,62424,34834,36644,24052,12979, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16716,18085,13314,7820,25445,22893,14274,16230,20874,3097,683, 
 投资所支付的现金(万元),202883,268171,408370,120200,280,70,300,--,10884,300,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),14211,9474,46401,1557,902,--,--,--,6166,--,--, 
 支付的其他与投资活动有关的现金(万元),3666,10100,24521,31994,191411,91145,226145,58305,56954,43742,23873, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),237476,305830,492605,161571,218038,114108,240719,74535,94878,47139,24557, 
 投资活动产生的现金流量净额(万元),14405,-21233,-6652,17704,-5565,-34922,-178295,-39701,-58234,-23087,-11578, 
 吸收投资收到的现金(万元),1210,--,1488,--,200,--,207077,10000,26680,180,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),1210,--,1488,--,200,--,250,--,416,180,--, 
