 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),247037,186500,176345,155290,174995,158217,137462,136773,124279,83776,68095,51911,35509,32651,28096, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),1667,1404,1036,443,--,--,22,--,--,--,--,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),5315,908,2114,2483,2207,2180,1671,513,487,886,1163,1800,570,590,208, 
 经营活动现金流入小计(万元),254020,188812,179496,158216,177203,160397,139156,137286,124766,84662,69258,53711,36079,33241,28305, 
 购买商品、接受劳务支付的现金(万元),110692,90368,85485,83591,96245,85062,73358,80738,68946,39813,38209,20845,13308,11859,11505, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),43748,38015,33001,36202,28256,26952,24611,22652,18457,11364,8862,6694,3863,2855,2211, 
 支付的各项税费(万元),25366,19787,20580,24614,21577,18633,15755,12505,14640,11883,12144,11559,7291,6246,3578, 
 支付的其他与经营活动有关的现金(万元),25122,27513,22841,22569,16473,14575,15816,18891,15709,10647,12959,12835,9854,7558,6976, 
 经营活动现金流出小计(万元),204928,175683,161907,166976,162551,145222,129539,134786,117751,73708,72175,51932,34316,28518,24271, 
 经营活动产生的现金流量净额(万元),49092,13129,17589,-8760,14651,15175,9617,2500,7015,10954,-2917,1779,1764,4723,4034, 
 收回投资所收到的现金(万元),72991,80,--,--,--,175,--,--,--,--,--,0,290,0,0, 
 取得投资收益所收到的现金(万元),177,76,46,50,--,330,--,--,--,--,--,48,9,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),35,91,211,10,30,279,159,2312,73,33,25,272,18,18,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,3783,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,772,--,--,148,417,--,--,--,--,--,1543,0,7,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),73203,1019,257,3843,178,1200,159,2312,73,33,25,1863,317,25,5, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7744,1431,690,490,1016,3678,5387,5904,10125,8165,9796,8920,2734,1944,1940, 
 投资所支付的现金(万元),72991,1443,--,--,--,700,--,755,--,--,--,0,0,0,-10, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,1500,--,--,--,10330,993,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),6,--,--,--,--,--,--,--,250,188,--,85,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),80741,2874,690,1990,1016,4378,5387,16989,11368,8353,9796,9005,2734,1944,1930, 
 投资活动产生的现金流量净额(万元),-7538,-1855,-434,1853,-837,-3177,-5228,-14677,-11295,-8320,-9771,-7141,-2417,-1919,-1925, 
 吸收投资收到的现金(万元),416,2912,--,14988,--,1543,195,50,--,1261,27640,975,17,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,195,50,--,1261,--,0,0,0,0, 
 取得借款收到的现金(万元),167265,112790,98019,91483,63220,76617,83250,63649,49700,33550,32000,27921,16736,13610,7630, 
 发行债券收到的现金(万元),--,--,--,29800,--,29700,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),500,--,700,--,2000,--,6611,3896,835,--,--,216,14,14,89, 
 筹资活动现金流入小计(万元),168182,115702,98719,136271,65220,107859,90056,67595,50535,34811,59640,29111,16766,13624,7719, 
 偿还债务支付的现金(万元),144349,121934,94460,112553,67383,112352,85831,40649,35300,26650,33450,21408,14200,13685,8272, 
 分配股利、利润或偿付利息所支付的现金(万元),5941,6964,8065,7503,10163,7673,9787,8424,5801,4397,4543,3331,2290,1279,736, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),58172,54,7797,6731,--,1100,4543,10024,4710,--,508,91,0,0,0, 
 筹资活动现金流出小计(万元),208462,128951,110323,126788,77546,121125,100161,59097,45812,31047,38501,24830,16490,14964,9009, 
 筹资活动产生的现金流量净额(万元),-40280,-13249,-11603,9484,-12326,-13266,-10105,8498,4723,3764,21139,4281,277,-1340,-1290, 
 汇率变动对现金及现金等价物的影响(万元),147,-804,177,297,114,-374,-121,-142,-88,-33,-17,-91,-57,-4,0, 
 现金及现金等价物净增加额(万元),1420,-2779,5729,2873,1603,-1642,-5837,-3821,354,6365,8433,-1172,-432,1460,819, 
 加:期初现金及现金等价物余额(万元),12520,15299,9570,6697,5094,6736,12574,16395,16040,9676,1242,2414,2847,1387,568, 
 期末现金及现金等价物余额(万元),13940,12520,15299,9570,6697,5094,6736,12574,16395,16040,9676,1242,2414,2847,1387, 
 净利润(万元),23618,3129,-17644,8880,16513,12898,10296,12683,15416,13090,10575,8546,6128,4770,2797, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 资产减值准备(万元),12198,10899,31029,9351,2644,1660,1789,1595,493,274,988,693,719,508,303, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),7699,7980,8408,9111,7184,6604,6393,5024,4179,3140,2743,2601,1822,1554,1285, 
 无形资产摊销(万元),602,483,542,611,427,297,341,220,170,134,105,76,63,57,63, 
 长期待摊费用摊销(万元),183,568,612,244,5,1,19,19,--,0,--,0,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-49,-3,-91,218,23,-180,-60,-43,-19,67,21,108,3,7,49, 
 固定资产报废损失(万元),160,-1,3,--,3,--,--,--,--,0,13,0,0,0,0, 
 公允价值变动损失(万元),210,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 财务费用(万元),1891,9165,2584,5716,6072,4853,5674,4072,2103,1606,1544,1433,889,757,728, 
 投资损失(万元),-155,78,-119,211,-6,-372,114,42,--,0,--,-53,43,-20,0, 
 递延所得税资产减少(万元),-830,-1097,-1298,-975,-492,-482,-418,-351,116,-328,176,142,-298,-176,-15, 
 递延所得税负债增加(万元),0,1,-7,7,--,--,--,--,--,0,0,0,0,0,0, 
 存货的减少(万元),-14533,-31159,10850,8143,2602,-1705,-14246,-17890,-12466,-1013,-4813,-4498,-3941,294,-1291, 
 经营性应收项目的减少(万元),-58173,30243,5821,-57668,-17015,-23732,-11005,-45895,-18874,-18512,-22187,-4086,-7372,-5665,-2043, 
 经营性应付项目的增加(万元),72966,-17156,-23100,8574,-5670,14664,8591,43292,16075,12199,9004,-2469,3688,1592,1913, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 其他(万元),3306,--,--,-1184,2361,667,2130,-267,-177,298,-1088,-714,19,1044,244, 
 经营活动产生现金流量净额(万元),49092,13129,17589,-8760,14651,15175,9617,2500,7015,10954,-2917,1779,1764,4723,4034, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
