 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),1213177,1121464,971748,768446,899808,952300,913890,663938, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),14410,6730,9610,4920,6096,1165,495,3487, 
 收到的其他与经营活动有关的现金(万元),32029,6330,21400,12953,11571,2594,4222,3919, 
 经营活动现金流入小计(万元),1259616,1134524,1002759,786319,917475,956059,918607,671344, 
 购买商品、接受劳务支付的现金(万元),886798,849959,606015,533726,696784,754909,625989,621934, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),107721,94756,82662,74084,65002,44183,34417,26424, 
 支付的各项税费(万元),37400,38256,40742,48299,49764,40870,27944,22514, 
 支付的其他与经营活动有关的现金(万元),43500,39666,34153,28814,29007,30904,21005,15352, 
 经营活动现金流出小计(万元),1075419,1022637,763572,684924,840558,870866,709355,686223, 
 经营活动产生的现金流量净额(万元),184197,111887,239186,101395,76917,85193,209252,-14880, 
 收回投资所收到的现金(万元),15417,--,--,--,3400,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,171,941,32412,95, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),88,489,482,599,500,473,95,530, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),13090,17739,18630,33940,56890,28857,17540,3423, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),28595,18228,19112,34539,60961,30271,50047,4049, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),247047,138289,101192,110569,206272,152815,85368,28650, 
 投资所支付的现金(万元),73868,--,--,--,--,3400,5687,25100, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),13334,14210,15900,51403,81263,35442,8501,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),334249,152499,117092,161971,287535,191657,99555,53750, 
 投资活动产生的现金流量净额(万元),-305654,-134271,-97980,-127432,-226575,-161387,-49508,-49701, 
 吸收投资收到的现金(万元),150,--,251582,350,340,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),150,--,--,350,340,--,--,--, 
 取得借款收到的现金(万元),821603,571536,682762,1136560,804767,568779,483021,412680, 
 发行债券收到的现金(万元),199388,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,12645,22926,35753,30065,5071,8763,14396, 
 筹资活动现金流入小计(万元),1021141,584180,957270,1172662,835172,573850,491784,427076, 
 偿还债务支付的现金(万元),624639,491125,1031474,1032715,571075,430400,608520,347899, 
 分配股利、利润或偿付利息所支付的现金(万元),57299,42902,29544,50789,49302,29839,29563,37324, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),28309,172,6430,30302,39037,53503,1000,--, 
 筹资活动现金流出小计(万元),710246,534199,1067448,1113805,659415,513742,639083,385222, 
 筹资活动产生的现金流量净额(万元),310895,49981,-110178,58857,175757,60108,-147299,41853, 
 汇率变动对现金及现金等价物的影响(万元),15685,-8053,7332,2834,-852,-4916,294,-95, 
 现金及现金等价物净增加额(万元),205123,19544,38361,35654,25246,-21002,12739,-22823, 
 加:期初现金及现金等价物余额(万元),212852,193307,154947,119293,94046,115048,98996,121819, 
 期末现金及现金等价物余额(万元),417974,212852,193307,154947,119293,94046,111735,98996, 
 净利润(万元),118136,104768,101006,67741,83411,98001,57016,36456, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),15972,13227,11295,7309,6645,9465,6597,3126, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),93680,85239,78205,66769,53537,42228,33708,30148, 
 无形资产摊销(万元),2466,2692,2791,2403,1433,928,664,453, 
 长期待摊费用摊销(万元),155,--,--,--,--,--,68,273, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),204,-37,-102,-442,-32,186,-51,-263, 
 固定资产报废损失(万元),--,100,--,--,--,--,--,--, 
 公允价值变动损失(万元),-1959,--,--,-497,424,54,--,185, 
 递延收益增加(减：减少)(万元),--,--,--,-666,-364,-210,-31,-23, 
 预计负债(万元),--,--,--,-54,-1400,-4500,3678,-641, 
 财务费用(万元),21140,30007,22852,40710,34599,25533,27887,28725, 
 投资损失(万元),-1817,340,125,737,-180,-662,-735,-95, 
 递延所得税资产减少(万元),-6780,-1853,-1019,-3930,-594,-3046,-4681,156, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-42417,-36754,-44024,15514,-25039,-28947,6860,-17970, 
 经营性应收项目的减少(万元),-155627,-94010,-47102,-58288,-115466,-174260,-43740,-100945, 
 经营性应付项目的增加(万元),135571,10416,114932,-35910,39941,120188,121544,5068, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),5474,-2247,228,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),184197,111887,239186,101395,76917,85193,209252,-14880, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),417974,212852,193260,154947,119293,94046,111735,98996, 
 现金的期初余额(万元),212852,193260,154947,119293,94046,115048,98996,121819, 
 现金等价物的期末余额(万元),--,0,47,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,47,0,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),205123,19544,38361,35654,25246,-21002,12739,-22823, 

