 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),10546722,8531030,9344536,9025598,9023207,8647691,8802199,7284169,6984941,6881127,6990083,6392594,4969673,3964883, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 收到的税费返还(万元),23184,15572,22309,19667,43701,73224,137992,137520,86377,99492,77059,28564,26354,11288, 
 收到的其他与经营活动有关的现金(万元),269824,169067,186708,191723,117308,123998,165511,84962,104779,73346,44296,45681,48418,58101, 
 经营活动现金流入小计(万元),10839729,8715669,9553553,9236988,9184216,8844913,9105703,7506651,7176098,7053966,7111438,6466839,5044444,4034272, 
 购买商品、接受劳务支付的现金(万元),8658975,7402548,6828503,6768504,6989233,6290083,6604899,6063867,5396845,5169525,5746532,5071322,4226512,3458188, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 支付给职工以及为职工支付的现金(万元),869368,806187,644443,636560,684733,687612,649205,507250,435623,425711,398599,394315,326113,293821, 
 支付的各项税费(万元),470308,451378,400489,436937,456103,473973,507691,278444,360074,273520,294147,293300,218577,165635, 
 支付的其他与经营活动有关的现金(万元),746148,808058,685180,628779,613055,675436,676695,564114,500845,491953,369147,345189,246705,219586, 
 经营活动现金流出小计(万元),10744799,9468171,8558614,8470780,8743124,8127105,8438490,7413675,6693386,6360709,6808425,6104126,5017906,4137230, 
 经营活动产生的现金流量净额(万元),94930,-752502,994939,766208,441092,717809,667213,92975,482711,693257,303013,362713,26538,-102958, 
 收回投资所收到的现金(万元),988339,352282,251856,334604,377208,133991,224162,173509,58669,82626,253648,225903,294697,55940, 
 取得投资收益所收到的现金(万元),263107,238226,193126,191284,214636,153867,165228,147195,95654,101753,96483,153856,50776,43951, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),37416,98175,18758,36516,134279,53799,19949,18752,24552,18299,27956,18865,24719,28059, 
 处置子公司及其他营业单位收到的现金净额(万元),22938,2776,13971,--,--,--,--,16383,30225,0,20143,21041,708,4735, 
 收到的其他与投资活动有关的现金(万元),671804,553128,212497,398130,186060,165113,43651,68726,21074,63630,49779,84742,172448,99410, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 投资活动现金流入小计(万元),1983604,1244588,690208,963149,912184,506769,452989,424566,230173,266308,448009,504407,543348,232095, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),347005,316706,150634,121429,198483,198854,231142,238505,355678,225531,347247,338695,292814,184529, 
 投资所支付的现金(万元),1461261,1119252,258489,264783,675076,112927,114510,121387,17953,132389,250497,37729,116805,173259, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),142953,7793,118196,--,--,4737,36545,--,--,36024,0,15183,19536,0, 
 支付的其他与投资活动有关的现金(万元),313114,233580,1226655,817178,380923,701629,349260,138657,294207,89666,110862,147124,122419,78688, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0, 
 投资活动现金流出小计(万元),2264333,1677331,1759615,1252021,1254482,1037900,732592,498549,667838,483610,708606,538731,551574,436477, 
 投资活动产生的现金流量净额(万元),-280729,-432743,-1069407,-288873,-342298,-531131,-279602,-73984,-437665,-217301,-260597,-34324,-8226,-204382, 
 吸收投资收到的现金(万元),19584,328690,36348,13200,5338,--,77334,57982,323903,670,6257,8278,6465,491558, 
 其中：子公司吸收少数股东投资收到的现金(万元),19584,--,7700,13200,5338,--,77334,57982,101797,670,0,8278,6465,1606, 
