 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),303793,313667,290703,239639,191633,171549,152987,115081,88570,74088, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),11278,25507,24084,4002,4776,5758,7094,5753,6076,4882, 
 经营活动现金流入小计(万元),315070,339174,314786,243641,196409,177307,160081,120834,94646,78970, 
 购买商品、接受劳务支付的现金(万元),24856,28561,17320,13447,13095,11547,13866,8921,7036,4822, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),76766,66384,50869,41695,35298,30644,25204,18674,14768,11759, 
 支付的各项税费(万元),47299,49048,44585,39907,34834,30810,29873,19858,16177,14796, 
 支付的其他与经营活动有关的现金(万元),131061,118494,117378,100395,84044,70975,62955,56496,42986,36751, 
 经营活动现金流出小计(万元),279982,262488,230152,195444,167271,143975,131897,103949,80966,68128, 
 经营活动产生的现金流量净额(万元),35088,76686,84635,48197,29138,33331,28184,16886,13679,10842, 
 收回投资所收到的现金(万元),262800,342275,280477,296984,227562,81536,27420,14000,3182,41110, 
 取得投资收益所收到的现金(万元),2934,3061,1581,1136,1120,147,99,8,17,17, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),33,5,27,13,39,1,25,6,5,16, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),2492,10087,3375,1889,2655,187,2242,1340,1146,4030, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),268259,355428,285460,300021,231376,81871,29786,15354,4350,45173, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),45845,31288,17023,11583,9027,7716,12951,15725,13176,15827, 
 投资所支付的现金(万元),285000,316275,292769,312225,225411,73830,24940,14480,7615,46363, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),11504,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),1474,283,684,2390,381,0,174,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),343823,347847,310476,326198,234818,81546,38065,30205,20791,62190, 
 投资活动产生的现金流量净额(万元),-75564,7582,-25016,-26177,-3442,325,-8279,-14851,-16441,-17017, 
 吸收投资收到的现金(万元),--,--,18707,59183,--,--,--,26087,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,500,500,4000,5700,10631,5000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,18707,59183,500,500,4000,31787,10631,5000, 
 偿还债务支付的现金(万元),--,--,--,500,700,4000,5500,6000,3500,7000, 
 分配股利、利润或偿付利息所支付的现金(万元),18855,10076,8912,6013,5431,3737,3965,14079,2497,1603, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1678,2181,--,582,109,121,77,212,--,--, 
 筹资活动现金流出小计(万元),20533,12256,8912,7095,6240,7858,9542,20291,5997,8603, 
 筹资活动产生的现金流量净额(万元),-20533,-12256,9795,52089,-5740,-7358,-5542,11496,4634,-3603, 
 汇率变动对现金及现金等价物的影响(万元),163,-478,433,110,-6,-76,--,--,--,--, 
 现金及现金等价物净增加额(万元),-60845,71534,69847,74220,19949,26222,14362,13531,1872,-9777, 
 加:期初现金及现金等价物余额(万元),310158,238624,168778,94558,74609,48387,34024,20494,18622,28399, 
 期末现金及现金等价物余额(万元),249313,310158,238624,168778,94558,74609,48387,34024,20494,18622, 
 净利润(万元),69494,64420,50012,39699,27647,31913,20578,16767,10851,8245, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),470,550,111,89,145,-43,210,218,493,106, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5661,5130,5150,5314,5391,5184,4456,2491,2064,1601, 
 无形资产摊销(万元),1739,1392,1196,1171,1284,568,481,579,631,637, 
 长期待摊费用摊销(万元),685,802,851,680,286,269,137,131,53,25, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),5,2869,562,305,176,31,104,46,34,27, 
 固定资产报废损失(万元),6,50,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-318,390,-433,-276,-298,-167,367,411,153,41, 
 投资损失(万元),-2838,-3003,-1558,-1136,-1120,-5184,3562,2240,1100,582, 
 递延所得税资产减少(万元),-1795,2171,-1975,-1354,56,-6,-714,-242,74,-195, 
 递延所得税负债增加(万元),-8,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-7972,-2756,-3389,-870,-2435,516,-1714,-2379,-1007,-811, 
 经营性应收项目的减少(万元),-26465,-10591,1556,937,-4807,544,-177,-944,4520,-535, 
 经营性应付项目的增加(万元),-2998,11965,28367,3639,2814,-293,894,-2431,-5287,1119, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-580,3297,4185,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),35088,76686,84635,48197,29138,33331,28184,16886,13679,10842, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),249313,310158,238624,168778,94558,74609,48387,34024,20494,18622, 
 现金的期初余额(万元),310158,238624,168778,94558,74609,48387,34024,20494,18622,28399, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-60845,71534,69847,74220,19949,26222,14362,13531,1872,-9777, 

