 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),88490,83986,64729,51305,44596,40253,35747,28476,18851,10340, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),601,296,568,280,4,33,4,29,--,--, 
 收到的其他与经营活动有关的现金(万元),2300,648,414,454,497,122,293,74,171,96, 
 经营活动现金流入小计(万元),91391,84930,65711,52039,45096,40408,36043,28579,19021,10436, 
 购买商品、接受劳务支付的现金(万元),55397,54380,44425,33537,30972,28476,24464,20505,13820,5813, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15012,14233,12047,7287,5723,4492,3806,2525,1163,736, 
 支付的各项税费(万元),3279,3330,2936,2865,2436,2153,2255,1715,1018,711, 
 支付的其他与经营活动有关的现金(万元),5950,4174,4110,2936,2356,2314,2109,1937,1784,930, 
 经营活动现金流出小计(万元),79637,76117,63517,46625,41487,37435,32635,26683,17786,8190, 
 经营活动产生的现金流量净额(万元),11754,8813,2194,5413,3609,2973,3409,1895,1236,2245, 
 收回投资所收到的现金(万元),9425,--,3464,1975,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),67,19,13,9,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1042,21,50,19,2,2,3,3,8,3, 
 处置子公司及其他营业单位收到的现金净额(万元),80,119,--,--,--,--,--,--,244,--, 
 收到的其他与投资活动有关的现金(万元),123,31,67,137,44,19,21,22,10,11, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10737,190,3594,2141,46,21,24,24,262,14, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4649,4945,6038,8391,3467,2991,1712,1805,1252,381, 
 投资所支付的现金(万元),16295,409,3315,2401,--,--,256,--,--,306, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,562,1878,--,--,--,--,401,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),20944,5354,9915,12671,3467,2991,1967,1805,1653,687, 
