 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),96707,89576,77720,69366,68184,61025,53878,46921, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),813,818,833,325,304,294,459,403, 
 收到的其他与经营活动有关的现金(万元),2011,2091,1495,1698,1432,1464,1207,1353, 
 经营活动现金流入小计(万元),99532,92485,80049,71390,69920,62783,55544,48677, 
 购买商品、接受劳务支付的现金(万元),62649,52835,47216,38671,39911,35720,30948,27324, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),19719,18179,15716,13628,11493,10964,9874,6984, 
 支付的各项税费(万元),4655,5028,5579,5583,4892,4709,4223,2966, 
 支付的其他与经营活动有关的现金(万元),6234,6345,6421,5546,5178,4840,5453,3279, 
 经营活动现金流出小计(万元),93259,82386,74931,63428,61475,56234,50498,40552, 
 经营活动产生的现金流量净额(万元),6273,10099,5118,7962,8446,6549,5046,8124, 
 收回投资所收到的现金(万元),--,--,--,--,--,1250,--,--, 
 取得投资收益所收到的现金(万元),472,413,5,--,4,1,2,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),252,65,146,76,83,28,53,196, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),40401,43150,65,203,49,--,1452,7276, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),41125,43629,217,279,136,1279,1507,7472, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6865,10122,5573,5721,6267,2228,2871,2429, 
 投资所支付的现金(万元),--,--,--,1500,--,--,1250,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,801,393,887, 
 支付的其他与投资活动有关的现金(万元),38700,58200,--,--,--,--,1411,6961, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),45565,68322,5573,7221,6267,3029,5924,10276, 
 投资活动产生的现金流量净额(万元),-4440,-24694,-5356,-6942,-6131,-1750,-4418,-2804, 
 吸收投资收到的现金(万元),--,33765,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,2100,13900,13000,10690,15134,14060,17829, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,5055,22811, 
 筹资活动现金流入小计(万元),0,35865,13900,13000,10690,15134,19115,40640, 
 偿还债务支付的现金(万元),--,11100,13500,10190,12687,16591,11509,18648, 
 分配股利、利润或偿付利息所支付的现金(万元),2500,2543,784,561,1944,2610,1615,2356, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,358,132,117,--,475,179, 
 支付其他与筹资活动有关的现金(万元),--,1467,120,80,80,225,8634,23761, 
 筹资活动现金流出小计(万元),2500,15110,14404,10831,14710,19426,21758,44765, 
 筹资活动产生的现金流量净额(万元),-2500,20755,-504,2169,-4020,-4292,-2644,-4125, 
 汇率变动对现金及现金等价物的影响(万元),26,-89,109,145,-68,-240,-50,-32, 
 现金及现金等价物净增加额(万元),-642,6071,-633,3334,-1774,268,-2065,1163, 
 加:期初现金及现金等价物余额(万元),11115,5044,5677,2343,4117,3849,5914,4751, 
 期末现金及现金等价物余额(万元),10473,11115,5044,5677,2343,4117,3849,5914, 
 净利润(万元),7161,8270,8494,6998,6991,7046,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),534,261,572,397,135,255,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3894,3299,2767,2172,1661,1646,--,--, 
 无形资产摊销(万元),72,70,61,34,46,50,--,--, 
 长期待摊费用摊销(万元),341,257,253,463,161,116,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-54,-50,11,1,47,26,--,--, 
 固定资产报废损失(万元),11,0,--,--,197,268,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),-26,121,269,299,408,553,--,--, 
 投资损失(万元),-495,-356,-428,-181,-18,59,--,--, 
 递延所得税资产减少(万元),176,-112,-178,-89,-100,-47,--,--, 
 递延所得税负债增加(万元),341,--,--,--,--,--,--,--, 
 存货的减少(万元),-3724,-1862,-4269,-809,-2162,392,--,--, 
 经营性应收项目的减少(万元),-5088,-2029,-6097,-4784,337,-4926,--,--, 
 经营性应付项目的增加(万元),3221,2287,3711,3479,747,1112,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),-92,-56,-48,-19,-4,--,--,--, 
 经营活动产生现金流量净额(万元),6273,10099,5118,7962,8446,6549,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10473,11115,5044,5677,2343,4117,3849,5914, 
 现金的期初余额(万元),11115,5044,5677,2343,4117,3849,5914,4751, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-642,6071,-633,3334,-1774,268,-2065,1163, 

