 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),382032,313267,262422,228918,154002,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),64233,69216,62339,50589,51701,34653,21215, 
 拆入资金净增加额(万元),--,728375,599987,154263,501526,293692,--, 
 回购业务资金净增加额(万元),--,--,--,300000,--,15803,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4413,2762,1024,13017,6403,2031,1116, 
 经营活动现金流入小计(万元),2628204,3817562,2665130,1835225,1589636,1182157,1073411, 
 购买商品、接受劳务支付的现金(万元),2976213,3489988,2634102,1610490,1520890,--,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,44,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),185273,144124,101991,102457,93359,65291,53626, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12280,7807,6377,5021,4366,3930,3192, 
 支付的各项税费(万元),36776,50168,48112,48231,35885,19243,16795, 
 支付的其他与经营活动有关的现金(万元),8438,6213,6044,4670,6141,9455,6367, 
 经营活动现金流出小计(万元),3377313,3704206,2803126,1771921,1728884,1181834,1037429, 
 经营活动产生的现金流量净额(万元),-749108,113357,-137997,63304,-139249,323,35981, 
 收回投资所收到的现金(万元),6598,2731,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),4687,299,71,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4428,4,5,0,--,3,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1315,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),17028,3034,77,0,0,3,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9927,9505,3694,674,18752,10790,213, 
 投资所支付的现金(万元),--,--,3100,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),9,1443,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),9935,10948,6794,674,18752,10790,213, 
 投资活动产生的现金流量净额(万元),7093,-7914,-6718,-674,-18752,-10787,-213, 
 吸收投资收到的现金(万元),393019,--,--,--,--,33000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),500000,315187,199400,91383,150000,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,28218,--,--, 
 筹资活动现金流入小计(万元),893019,315187,199400,91383,178218,33000,0, 
 偿还债务支付的现金(万元),89568,380808,46586,90460,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),45725,40982,20203,45353,17250,38400,10000, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1242,420,--,--,--,--,--, 
 筹资活动现金流出小计(万元),136536,422209,66789,135813,17250,38400,10000, 
 筹资活动产生的现金流量净额(万元),756483,-107022,132611,-44430,160968,-5400,-10000, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),14467,-1580,-12103,18200,2968,-15864,25768, 
 加:期初现金及现金等价物余额(万元),38891,40471,52574,34375,31406,47612,21844, 
 期末现金及现金等价物余额(万元),53359,38891,40471,52574,34375,31748,47612, 
 净利润(万元),125103,101063,82404,73244,60600,50245,38410, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),49448,39062,55890,32233,22445,18901,10097, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2539,1983,467,370,312,244,266, 
 无形资产摊销(万元),--,--,--,--,--,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,-2,--, 
 固定资产报废损失(万元),-1612,-1,-4,0,2,--,--, 
 公允价值变动损失(万元),-801,546,255,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),24365,21120,11631,11941,4231,--,--, 
 投资损失(万元),-5090,-296,-71,--,--,--,--, 
 递延所得税资产减少(万元),-11246,-11489,-11865,-5088,359,-3320,82, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),-939486,-812603,677502,568233,583513,-410450,-420040, 
 经营性应付项目的增加(万元),7671,773971,-954206,-617630,-810710,344657,407168, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-749108,113357,-137997,63304,-139249,323,35981, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),53359,38891,40471,52574,34375,31748,47612, 
 现金的期初余额(万元),38891,40471,52574,34375,31406,47612,21844, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),14467,-1580,-12103,18200,2968,-15864,25768, 

