 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),43733,22053,20077,19729,22958,20572,22633, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),185,310,987,868,2349,2105,764, 
 收到的其他与经营活动有关的现金(万元),5203,1029,1391,634,337,747,25, 
 经营活动现金流入小计(万元),49121,23391,22455,21231,25643,23425,23421, 
 购买商品、接受劳务支付的现金(万元),28659,7642,1077,64,2216,5421,15118, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6383,6565,6658,6878,6876,4166,1324, 
 支付的各项税费(万元),1407,1705,2870,2523,1626,1789,1020, 
 支付的其他与经营活动有关的现金(万元),4053,3502,3008,2922,1939,1191,1068, 
 经营活动现金流出小计(万元),40501,19413,13613,12386,12657,12566,18530, 
 经营活动产生的现金流量净额(万元),8620,3978,8841,8844,12987,10859,4892, 
 收回投资所收到的现金(万元),61997,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),659,256,19,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),129,--,5,1,161,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),62786,256,24,1,161,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2891,14575,6804,4359,5872,1585,5948, 
 投资所支付的现金(万元),48634,14544,10825,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),16515,34,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),68040,29153,17629,4359,5872,1585,5948, 
 投资活动产生的现金流量净额(万元),-5254,-28897,-17605,-4358,-5711,-1585,-5948, 
 吸收投资收到的现金(万元),--,--,51861,--,--,--,3753, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),10274,40179,5100,--,--,--,455, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),10274,40179,56961,0,0,0,4208, 
 偿还债务支付的现金(万元),19150,10100,50,--,--,--,1826, 
 分配股利、利润或偿付利息所支付的现金(万元),2921,2372,195,--,--,--,40, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),550,48839,5760,--,--,--,--, 
 筹资活动现金流出小计(万元),22621,61311,6005,0,0,0,1866, 
 筹资活动产生的现金流量净额(万元),-12348,-21132,50957,0,0,0,2342, 
 汇率变动对现金及现金等价物的影响(万元),-40,-0,0,-4,1,-12,-7, 
 现金及现金等价物净增加额(万元),-9023,-46051,42193,4482,7277,9262,1279, 
 加:期初现金及现金等价物余额(万元),27133,73184,30991,26508,19232,9970,1892, 
 期末现金及现金等价物余额(万元),18110,27133,73184,30991,26508,19232,3171, 
 净利润(万元),2018,6323,9967,9214,8774,7605,5722, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),5,935,120,111,-48,21,-113, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2886,1816,509,499,422,338,170, 
 无形资产摊销(万元),308,266,314,479,461,265,137, 
 长期待摊费用摊销(万元),61,68,65,67,122,157,83, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-23,--,18,5,95,--,--, 
 固定资产报废损失(万元),3,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),1508,491,-0,4,1,0,40, 
 投资损失(万元),-636,-216,-19,--,--,--,--, 
 递延所得税资产减少(万元),-250,-96,156,-7,-29,-85,-52, 
 递延所得税负债增加(万元),-6,--,-50,-12,51,11,0, 
 存货的减少(万元),--,2,-0,-1,14,863,360, 
 经营性应收项目的减少(万元),2078,-5427,-1938,-1712,2464,1159,1194, 
 经营性应付项目的增加(万元),668,-54,-301,261,605,47,-2650, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,-129,0,-61,55,476,0, 
 经营活动产生现金流量净额(万元),8620,3978,8841,8844,12987,10859,4892, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),18110,27133,73184,30991,26508,19232,3171, 
 现金的期初余额(万元),27133,73184,30991,26508,19232,9970,1892, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-9023,-46051,42193,4482,7277,9262,1279, 

