 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),464051,722994,417210,267321,183578,109010,82953,76426,59698,52188, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1597,1716,332,875,2169,2711,2326,3264,2518,1021, 
 收到的其他与经营活动有关的现金(万元),15575,13284,8939,4607,2407,2372,2235,2762,1710,8981, 
 经营活动现金流入小计(万元),481222,737994,426481,272804,188155,114093,87514,82453,63926,62190, 
 购买商品、接受劳务支付的现金(万元),374503,634872,323236,209253,155597,83433,57523,60565,40686,38568, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16250,14180,13942,12051,10779,8632,6478,5010,2979,2213, 
 支付的各项税费(万元),15874,24111,19648,9169,4494,4293,3358,3220,3624,1967, 
 支付的其他与经营活动有关的现金(万元),36413,28595,13389,20229,11964,11725,10304,8815,8116,6894, 
 经营活动现金流出小计(万元),443040,701758,370216,250702,182833,108083,77664,77610,55404,49643, 
 经营活动产生的现金流量净额(万元),38182,36237,56265,22102,5322,6010,9850,4843,8522,12547, 
 收回投资所收到的现金(万元),8723,47503,28196,2469,43500,1370,1959,--,1001,15509, 
