 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),2972204,2439872,1991635,746426,1841328,293804,278089,1378791,3214330,2740363,2881131,3147257,2989730, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),252,37,31474,6298,9395,1642,15964,15781,7035,73,196,64,43, 
 收到的其他与经营活动有关的现金(万元),18348,26461,55782,25045,6751,36798,31098,121108,14566,1097,994,658,4122, 
 经营活动现金流入小计(万元),2990804,2466369,2078891,777769,1857474,332244,325151,1515681,3235931,2741533,2882321,3147979,2993895, 
 购买商品、接受劳务支付的现金(万元),968066,824443,665339,401387,1253619,182116,173367,1391967,3041092,2374532,2566884,2801485,2506634, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),337401,305399,317687,158404,162519,47957,47115,112451,83639,86601,75961,56524,61822, 
 支付的各项税费(万元),230958,231542,174635,72865,47229,5279,12265,17731,19681,128253,211084,130287,92725, 
 支付的其他与经营活动有关的现金(万元),208440,171632,135127,69949,83534,57941,59468,66514,52706,16554,22237,25447,30997, 
 经营活动现金流出小计(万元),1744865,1533016,1292788,702605,1546901,293293,292214,1588662,3197118,2605940,2876165,3013743,2692178, 
 经营活动产生的现金流量净额(万元),1245939,933353,786103,75165,310573,38950,32937,-72982,38813,135593,6156,134236,301716, 
 收回投资所收到的现金(万元),--,640,8597,--,2313,--,--,30,1648,22907,2055,12587,1357, 
 取得投资收益所收到的现金(万元),12445,30351,15841,31218,37027,4342,27810,47792,35169,18267,1579,12470,1193, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),28,329,324,0,--,1,1,2,1616,26,162,1034,178, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,-164,--,--,--,--,217,--,-138,0, 
 收到的其他与投资活动有关的现金(万元),9786,2733,11631,402,356,1001,1153,1706,2179,1931,5318,5918,6429, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),22259,34053,36393,31620,39532,5344,28963,49530,40612,43349,9114,31870,9157, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),974657,504273,351966,166918,306701,24499,31161,71850,41168,46660,90081,281745,170512, 
 投资所支付的现金(万元),11707,40465,10500,63,631,18384,58597,9817,25558,11340,26366,57509,855, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,421808,550000,--,--,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,1010,--,--,--,--,--,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),986364,544738,784274,717991,307332,42883,89758,81666,66726,58000,116447,339254,171367, 
 投资活动产生的现金流量净额(万元),-964105,-510685,-747881,-686371,-267800,-37539,-60794,-32137,-26114,-14651,-107333,-307384,-162209, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,46600,26800,10400,2550,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,46600,26800,--,2550,0, 
 取得借款收到的现金(万元),3102487,2519732,2917831,1156011,1133098,348982,344682,328682,336282,329509,470042,377985,450637, 
 发行债券收到的现金(万元),--,--,--,300000,--,--,--,--,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,32592,--,--,--,--,--,--,--,--,--,9000,0, 
 筹资活动现金流入小计(万元),3102487,2552324,2917831,1456011,1133098,348982,344682,328682,382882,356309,480442,389535,450637, 
 偿还债务支付的现金(万元),2761247,2554147,2611091,762217,1079884,351489,361682,325682,344282,335834,470220,359332,370637, 
 分配股利、利润或偿付利息所支付的现金(万元),248606,249653,240688,91107,98898,20194,23578,50254,57818,61787,101265,70894,94465, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,1340,--,850,800,--,600,400, 
 支付其他与筹资活动有关的现金(万元),332263,1058,133240,760,212,4,5,4,6,2,1,3,10, 
 筹资活动现金流出小计(万元),3342116,2804858,2985019,854084,1178994,371687,385265,375939,402107,397623,571486,430230,465113, 
 筹资活动产生的现金流量净额(万元),-239629,-252534,-67188,601927,-45896,-22705,-40583,-47257,-19225,-41315,-91044,-40695,-14476, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,0,-64,2,-58, 
 现金及现金等价物净增加额(万元),42205,170134,-28966,-9280,-3123,-21293,-68440,-152376,-6526,79627,-192285,-213842,124973, 
 加:期初现金及现金等价物余额(万元),354767,184633,213600,54775,57898,61383,129824,282200,288726,209099,401383,615225,490252, 
 期末现金及现金等价物余额(万元),396972,354767,184633,45496,54775,40090,61383,129824,282200,288726,209099,401383,615225, 
 净利润(万元),333138,310740,47163,-147623,-2856,-34189,-53465,-19495,23243,30406,35430,60983,43754, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 资产减值准备(万元),20710,22600,44792,24975,5550,2123,7386,2413,-829,-193,13615,2556,1253, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),573569,504662,481630,219280,205158,34806,39963,42450,74341,58706,50752,44753,50097, 
 无形资产摊销(万元),7724,7672,7855,4698,4478,1070,515,760,318,318,350,350,349, 
 长期待摊费用摊销(万元),--,--,--,3,4,4,3,299,298,308,354,308,298, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-3,2078,441,15,1,1,7,-2,-1189,296,-349,-340,2, 
 固定资产报废损失(万元),739,--,--,--,--,--,--,--,--,--,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,-1675,500,59,745,1089,-10821,10102,2968,-2075, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 财务费用(万元),229831,201681,184354,46665,48541,19249,20396,19390,25570,18995,19449,16544,18514, 
 投资损失(万元),-27520,-42714,-28121,-22370,-10006,-21173,-29146,-48202,-34994,-17702,-7134,-19360,-1308, 
 递延所得税资产减少(万元),-3170,27133,-2261,-25143,-21422,266,12,236,424,4657,-4557,2381,-1516, 
 递延所得税负债增加(万元),-40795,-3402,15081,12895,31585,--,--,--,-180,180,0,-979,685, 
 存货的减少(万元),-39811,71806,-41838,31521,45136,-4821,24080,-8175,39326,-32243,-41391,-2844,1123, 
 经营性应收项目的减少(万元),52221,-470192,-363918,-171362,49555,-40379,9739,-9475,39008,27254,-10511,-51210,56885, 
 经营性应付项目的增加(万元),200753,318179,448059,101181,-43883,81953,13387,-54416,-127611,55433,-59954,78126,133654, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 其他(万元),-61447,-16889,-7134,430,408,-458,--,490,--,--,--,0,0, 
 经营活动产生现金流量净额(万元),1245939,933353,786103,75165,310573,38950,32937,-72982,38813,135593,6156,134236,301716, 
