 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),70391,71390,65525,55850,47931,39158,32283, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),121,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1240,1776,700,1206,762,1489,1194, 
 经营活动现金流入小计(万元),71752,73167,66225,57056,48693,40647,33476, 
 购买商品、接受劳务支付的现金(万元),7554,7479,5767,5990,3960,4434,6090, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11054,8423,6756,5944,5242,4215,3835, 
 支付的各项税费(万元),11284,11638,10771,9164,8368,6663,5427, 
 支付的其他与经营活动有关的现金(万元),37101,39421,36796,31885,27393,23948,15984, 
 经营活动现金流出小计(万元),66993,66961,60091,52983,44962,39259,31336, 
 经营活动产生的现金流量净额(万元),4759,6206,6134,4073,3730,1388,2141, 
 收回投资所收到的现金(万元),64426,7500,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),969,81,--,6,6,6,6, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),322,114,0,292,1,26,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,110,50,2183, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),65716,7695,0,298,117,82,2189, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4054,10521,1377,3366,3938,3585,5447, 
 投资所支付的现金(万元),63800,22000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,-12,--, 
 支付的其他与投资活动有关的现金(万元),541,--,--,--,--,--,685, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),68396,32521,1377,3366,3938,3573,6132, 
 投资活动产生的现金流量净额(万元),-2679,-24827,-1377,-3067,-3821,-3491,-3943, 
 吸收投资收到的现金(万元),245,29582,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),245,--,--,--,--,--,--, 
 取得借款收到的现金(万元),20700,15700,18200,13500,18750,17736,12187, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,800,--,80, 
 筹资活动现金流入小计(万元),20945,45282,18200,13500,19550,17736,12267, 
 偿还债务支付的现金(万元),13900,21022,18939,15180,11970,13270,9450, 
 分配股利、利润或偿付利息所支付的现金(万元),2187,1973,1915,1889,1531,4022,756, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1663,1267,143,261,1123,379,497, 
 筹资活动现金流出小计(万元),17750,24261,20997,17330,14624,17671,10702, 
 筹资活动产生的现金流量净额(万元),3195,21021,-2797,-3830,4926,64,1565, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),5274,2400,1960,-2824,4835,-2039,-238, 
 加:期初现金及现金等价物余额(万元),8650,6250,4290,7114,2279,4318,4556, 
 期末现金及现金等价物余额(万元),13925,8650,6250,4290,7114,2279,4318, 
 净利润(万元),7040,6612,5707,4201,3312,1509,2639, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),374,-338,210,486,262,233,-82, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1217,1058,1080,617,466,440,479, 
 无形资产摊销(万元),139,134,159,164,169,167,124, 
 长期待摊费用摊销(万元),42,--,--,--,--,--,91, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-63,-57,0,0,--,37,2, 
 固定资产报废损失(万元),33,2,2,34,-1,2,1, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),874,816,1151,1147,1135,1162,1002, 
 投资损失(万元),-914,-233,--,-6,-6,-6,-6, 
 递延所得税资产减少(万元),-41,44,-112,-79,-68,-88,-20, 
 递延所得税负债增加(万元),--,-18,100,--,--,--,--, 
 存货的减少(万元),-1601,-2327,59,-1025,488,1919,-696, 
 经营性应收项目的减少(万元),-4515,-918,-2564,-689,1607,-3420,-1282, 
 经营性应付项目的增加(万元),2362,1576,418,-779,-3587,-568,-112, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),-189,-146,-75,--,-47,--,--, 
 经营活动产生现金流量净额(万元),4759,6206,6134,4073,3730,1388,2141, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),13925,8650,6250,4290,7114,2279,4318, 
 现金的期初余额(万元),8650,6250,4290,7114,2279,4318,4556, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5274,2400,1960,-2824,4835,-2039,-238, 

