 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),220297,162251,167395,146954,133743,179949, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),126,148,152,100,23,24, 
 收到的其他与经营活动有关的现金(万元),7018,7242,17475,18021,4306,3273, 
 经营活动现金流入小计(万元),227441,169641,185022,165075,138072,183246, 
 购买商品、接受劳务支付的现金(万元),54573,28345,38049,43701,62107,99515, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),125620,109435,93874,76899,60872,46816, 
 支付的各项税费(万元),11224,10134,8316,7636,6451,3759, 
 支付的其他与经营活动有关的现金(万元),18932,16536,22807,20663,14725,10703, 
 经营活动现金流出小计(万元),210350,164451,163045,148899,144156,160793, 
 经营活动产生的现金流量净额(万元),17091,5190,21977,16176,-6084,22453, 
 收回投资所收到的现金(万元),355,1237,2523,--,1000,--, 
 取得投资收益所收到的现金(万元),292,784,201,76,222,22, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),21,1392,28,30,38,17, 
 处置子公司及其他营业单位收到的现金净额(万元),491,-15,-5,--,--,--, 
 收到的其他与投资活动有关的现金(万元),28460,57208,42585,19500,26000,6000, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),29618,60606,45332,19605,27260,6039, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),18737,11958,7171,25460,1033,349, 
 投资所支付的现金(万元),--,773,29992,1280,1000,225, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),484,--,760,3920,2709,4063, 
 支付的其他与投资活动有关的现金(万元),30505,49800,29485,34840,31000,16000, 
