 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),328535,281093,66680,59727,183120,499005,407232,224871,190192,10585, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,54, 
 收到的其他与经营活动有关的现金(万元),91846,48145,26124,111217,117795,6530,9098,38849,21318,16201, 
 经营活动现金流入小计(万元),420382,329238,92804,170944,300914,505535,416330,263720,211510,26840, 
 购买商品、接受劳务支付的现金(万元),323704,235117,64683,44398,178921,476740,400085,230334,127672,25914, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3560,21320,2564,1667,2597,2933,3350,2953,1071,399, 
 支付的各项税费(万元),4087,21661,2923,2854,6698,7541,6581,6495,4799,88, 
 支付的其他与经营活动有关的现金(万元),88939,36970,33539,120485,121102,21810,7468,41592,77249,727, 
 经营活动现金流出小计(万元),420290,315068,103709,169405,309319,509025,417484,281374,210791,27128, 
 经营活动产生的现金流量净额(万元),91,14170,-10905,1539,-8404,-3490,-1154,-17654,719,-288, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,100, 
 取得投资收益所收到的现金(万元),27,--,--,75,81,--,--,--,--,160, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),449,2016,--,--,--,3,333,24,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),-2,--,--,--,--,--,800,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,4,--,--,83,--,31,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
