 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),66930,75916,71151,60428,52953,24036, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1090,1924,3555,4472,4115,6622, 
 经营活动现金流入小计(万元),68021,77840,74705,64900,57068,30659, 
 购买商品、接受劳务支付的现金(万元),2292,2002,831,1325,1443,2275, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5081,3976,3247,2877,2176,1761, 
 支付的各项税费(万元),5045,5274,5245,4791,5349,3371, 
 支付的其他与经营活动有关的现金(万元),48260,58280,50997,39918,34560,15570, 
 经营活动现金流出小计(万元),60678,69532,60319,48911,43528,22977, 
 经营活动产生的现金流量净额(万元),7342,8308,14386,15989,13540,7682, 
 收回投资所收到的现金(万元),3400,77140,--,--,--,--, 
 取得投资收益所收到的现金(万元),3506,919,656,1248,1235,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,1,0,2,2,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,5000,1300,--,100, 
