 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),26501,29531,27561,26165,25815,18923,18536, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),2245,2820,2068,1491,1627,1504,1717, 
 收到的其他与经营活动有关的现金(万元),620,1138,847,490,301,221,239, 
 经营活动现金流入小计(万元),29366,33489,30476,28145,27743,20649,20491, 
 购买商品、接受劳务支付的现金(万元),18123,17975,17946,15765,18577,13381,15769, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4749,4667,3873,3421,2947,2265,2063, 
 支付的各项税费(万元),1173,1669,1593,1082,870,382,359, 
 支付的其他与经营活动有关的现金(万元),3064,4464,2822,2314,1872,1518,1532, 
 经营活动现金流出小计(万元),27110,28775,26234,22582,24265,17546,19724, 
 经营活动产生的现金流量净额(万元),2257,4713,4241,5563,3479,3103,767, 
 收回投资所收到的现金(万元),31300,13800,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),434,182,--,227,205,13,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),17,17,--,7,1,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,171,5310,1350,10, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),31751,13999,0,404,5516,1363,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),979,1966,1851,4062,2544,2135,273, 
 投资所支付的现金(万元),33381,23928,46,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,5267,1558,220, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),34360,25894,1897,4062,7811,3693,493, 
 投资活动产生的现金流量净额(万元),-2609,-11895,-1897,-3658,-2295,-2329,-483, 
 吸收投资收到的现金(万元),--,19200,--,4858,--,1549,1869, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,0,--,49,--, 
 取得借款收到的现金(万元),3873,950,1000,1000,5819,3854,6620, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
