 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,2563,--,65393, 
 收取利息、手续费及佣金的现金(万元),182666,316047,356898,514845,161393,106381,79658,105715,148053,161537,102323,186076, 
 拆入资金净增加额(万元),150000,--,50000,--,167200,22200,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),737138,223112,87624,144661,81493,86770,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),118013,451704,170960,225067,8870,8424,50562,80918,12660,615079,152770,681134, 
 经营活动现金流入小计(万元),1367777,990864,985410,1759918,1006951,223775,130220,186633,160713,779180,255092,932604, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),82162,82906,67643,67986,19916,9378,7020,10601,8004,7086,6467,11638, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),127223,143788,133285,92082,43108,35187,36730,42748,40750,27119,29241,25680, 
 支付的各项税费(万元),33736,57391,94154,88154,24864,15845,9749,20497,24030,37110,35877,101703, 
 支付的其他与经营活动有关的现金(万元),168925,86434,129191,468590,169142,50518,104777,286157,330482,32603,403897,110032, 
 经营活动现金流出小计(万元),1050602,1436338,1509145,1769834,618823,361725,212043,451512,410840,103919,535029,249053, 
 经营活动产生的现金流量净额(万元),317175,-445474,-523736,-9916,388127,-137950,-81823,-264880,-250126,675261,-279937,683551, 
 收回投资所收到的现金(万元),--,11740,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),78,450,597,--,--,--,--,--,--,3,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,-3016,-1398,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),286,46,49,27,143,162,895,25,162,3,9322,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),364,12236,-2370,-1370,143,162,895,25,162,6,9322,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5910,21189,7154,11819,11093,16537,3409,6141,5824,6793,6128,6799, 
 投资所支付的现金(万元),216,26628,2425,2500,1300,6720,--,--,10200,--,--,6930, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,-9413,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),585,199,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6711,48016,9579,14319,2980,23258,3409,6141,16024,6793,6128,13729, 
 投资活动产生的现金流量净额(万元),-6347,-35780,-11950,-15690,-2837,-23095,-2514,-6115,-15862,-6787,3194,-13729, 
 吸收投资收到的现金(万元),100,491717,2450,500122,--,--,168780,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),90434,164941,918147,1912602,503000,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2225,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),92759,656658,920597,2412724,503000,0,168780,0,0,0,--,--, 
 偿还债务支付的现金(万元),416941,663699,830145,1202602,170000,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),51410,77563,118409,39353,9546,8400,54000,--,35000,--,87563,35000, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),988,9110,--,16533,--,--,578,1040,--,--,--,--, 
 筹资活动现金流出小计(万元),469338,750373,948554,1258488,179546,8400,54578,1040,35000,0,87563,35000, 
 筹资活动产生的现金流量净额(万元),-376579,-93714,-27957,1154237,323454,-8400,114202,-1040,-35000,0,-87563,-35000, 
