 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),28706,49973,68440,41037,26745,18447,18626,18484,14377,13351,16527,16161,14511,13236,10128, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),94,138,130,285,76,18,79,8,118,367,1,56,1,27,5, 
 收到的其他与经营活动有关的现金(万元),9734,26518,2983,2134,1462,269,620,386,555,305,994,218,108,486,124, 
 经营活动现金流入小计(万元),38534,76628,71553,43456,28284,18734,19325,18878,15050,14022,17522,16434,14620,13749,10258, 
 购买商品、接受劳务支付的现金(万元),14101,25748,41118,26359,13564,8897,9880,8465,7828,6576,10149,10331,8961,7854,5701, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),10945,12201,11621,10105,7152,5654,5649,4701,3176,3065,3698,2903,2436,1548,1056, 
 支付的各项税费(万元),3420,5124,3685,2990,2229,1739,1270,1156,941,1119,1869,1040,1226,940,778, 
 支付的其他与经营活动有关的现金(万元),5275,13686,7739,5036,2428,1418,1245,1094,760,1121,1150,1024,931,748,507, 
 经营活动现金流出小计(万元),33742,56758,64162,44489,25374,17708,18044,15415,12705,11881,16867,15298,13554,11089,8043, 
 经营活动产生的现金流量净额(万元),4793,19870,7392,-1034,2910,1026,1280,3463,2346,2141,655,1136,1066,2660,2215, 
 收回投资所收到的现金(万元),400,1000,30110,44750,39100,25000,--,--,--,0,0,--,235,0,0, 
 取得投资收益所收到的现金(万元),--,--,374,464,1071,93,--,--,--,0,0,--,60,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),77,8218,10,78,227,298,0,3,0,0,3,--,13,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,12500,--,--,--,306,314,322,339,0,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流入小计(万元),477,21718,30494,45292,40398,25696,314,324,340,0,3,--,308,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4868,8573,51827,22625,10229,2798,660,2736,663,2216,8314,2659,2090,2234,1026, 
 投资所支付的现金(万元),50,27556,60503,32100,35200,39700,--,--,--,0,0,--,135,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,2198,27655,3554,--,3419,--,--,0,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,1249,--,--,0,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流出小计(万元),4918,36129,114528,82380,48983,42498,5329,2736,663,2216,8314,2659,2225,2234,1026, 
 投资活动产生的现金流量净额(万元),-4442,-14411,-84034,-37088,-8585,-16802,-5015,-2412,-323,-2216,-8310,-2659,-1916,-2233,-1026, 
 吸收投资收到的现金(万元),50,--,70450,--,5752,25230,--,--,--,0,0,16081,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,10898,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得借款收到的现金(万元),25500,92150,72860,54300,25000,14000,13000,13150,10150,18220,12277,11800,10800,9500,3400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),12650,--,--,--,--,--,--,--,--,3350,0,21,100,0,373, 
 筹资活动现金流入小计(万元),38200,92150,143310,54300,30752,39230,13000,13150,10150,21570,12277,27901,10900,9500,3773, 
 偿还债务支付的现金(万元),33750,106830,45410,15100,14000,17000,11150,13150,11200,18178,9462,11700,10030,7010,2200, 
 分配股利、利润或偿付利息所支付的现金(万元),3768,5954,9343,2126,1938,649,1701,535,1494,730,2082,2210,940,710,716, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),5411,2,1205,50,460,165,30,--,--,0,1827,1263,606,1057,10, 
 筹资活动现金流出小计(万元),42929,112786,55958,17276,16398,17814,12881,13685,12694,18908,13371,15173,11576,8778,2926, 
 筹资活动产生的现金流量净额(万元),-4729,-20636,87352,37024,14355,21416,119,-535,-2544,2662,-1094,12729,-676,722,847, 
 汇率变动对现金及现金等价物的影响(万元),0,3,3,1,2,-10,18,-9,-8,-1,-197,--,0,0,0, 
 现金及现金等价物净增加额(万元),-4378,-15175,10713,-1097,8682,5629,-3597,507,-530,2587,-8946,11206,-1526,1149,2036, 
 加:期初现金及现金等价物余额(万元),14146,29321,18608,19705,11023,5394,8991,8484,9013,6426,15373,4167,5693,4544,2508, 
 期末现金及现金等价物余额(万元),9769,14146,29321,18608,19705,11023,5394,8991,8484,9013,6426,15373,4167,5693,4544, 
 净利润(万元),-50342,-27845,7009,6661,2175,1087,872,792,541,456,873,2097,2094,1971,1534, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 资产减值准备(万元),25658,11436,1002,565,337,145,114,98,163,141,100,16,37,36,13, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1655,1554,1484,1562,1403,1046,1085,967,925,867,754,545,488,412,358, 
 无形资产摊销(万元),3207,14571,6278,1355,392,378,355,267,243,219,159,134,48,27,33, 
 长期待摊费用摊销(万元),1847,7682,9494,2965,1541,--,--,--,--,--,0,--,12,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),139,-3099,5,-39,-69,-4,-0,--,0,0,9,--,13,2,4, 
 固定资产报废损失(万元),26,--,2,--,0,--,4,-1,16,1,0,--,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,0,--,51,-41,-9, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 财务费用(万元),5045,6395,4537,2172,867,645,734,544,640,730,943,722,507,446,238, 
 投资损失(万元),4526,-434,133,-580,-1253,-381,--,--,-68,0,0,--,-56,0,0, 
 递延所得税资产减少(万元),-2135,-1022,-241,-127,-253,-18,-58,-26,-5,10,-88,13,-44,-6,-4, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,0,0,--,-8,6,1, 
 存货的减少(万元),-2028,-1381,-7174,-19459,-560,-1194,37,-88,39,409,-1603,-1458,-1198,-72,-611, 
 经营性应收项目的减少(万元),7389,4688,-3267,-28182,362,-1431,-959,360,1347,-705,-1432,-299,-925,-663,288, 
 经营性应付项目的增加(万元),9804,7324,-11872,32073,-2032,753,-903,552,-1496,13,940,-517,45,542,369, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
