 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),58639,52287,62972,46357,49608,48790,44966,45617,29201,26728, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3090,5618,8101,5808,1412,3658,1421,1761,835,99, 
 经营活动现金流入小计(万元),61730,57905,71073,52166,51020,52448,46387,47377,30036,26827, 
 购买商品、接受劳务支付的现金(万元),16194,13846,12719,10115,8750,9975,11415,11033,8138,7926, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12592,10257,8749,7722,6797,6459,5227,4271,2471,1939, 
 支付的各项税费(万元),6383,6003,6376,5347,6299,6932,5734,6716,4033,5299, 
 支付的其他与经营活动有关的现金(万元),13933,13714,17926,10273,14053,10962,9216,10103,8296,6557, 
 经营活动现金流出小计(万元),49102,43819,45770,33457,35899,34327,31591,32123,22938,21721, 
 经营活动产生的现金流量净额(万元),12627,14086,25303,18709,15121,18121,14796,15254,7098,5106, 
 收回投资所收到的现金(万元),200975,185700,132500,25000,--,--,--,--,--,100, 
 取得投资收益所收到的现金(万元),2918,2276,1661,244,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,3,59,1,11,3,5,10,2,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,200,110,1000,300, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),203902,187979,134220,25245,11,3,205,120,1002,400, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5362,5929,7379,12784,6447,11419,8620,6373,4780,2580, 
 投资所支付的现金(万元),184500,206102,147640,65020,--,600,--,--,1407,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),189862,212031,155019,77804,6447,12019,8620,6373,6187,2580, 
 投资活动产生的现金流量净额(万元),14041,-24052,-20799,-52559,-6436,-12016,-8415,-6253,-5185,-2180, 
 吸收投资收到的现金(万元),--,--,4574,57480,--,--,--,--,6186,2400, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,10000,11300,3200,2300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,4574,57480,0,0,10000,11300,9386,4700, 
 偿还债务支付的现金(万元),--,--,--,--,--,5000,16300,3200,--,6250, 
 分配股利、利润或偿付利息所支付的现金(万元),6467,6427,4800,4800,6000,23,400,14777,8048,3705, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1431,30,192,873,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),7898,6457,4992,5673,6000,5023,16700,17977,8048,9955, 
 筹资活动产生的现金流量净额(万元),-7898,-6457,-418,51807,-6000,-5023,-6700,-6677,1337,-5255, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),18769,-16422,4086,17957,2685,1082,-318,2324,3250,-2329, 
 加:期初现金及现金等价物余额(万元),25020,41442,37356,19399,16714,15632,15950,13625,10375,12704, 
 期末现金及现金等价物余额(万元),43789,25020,41442,37356,19399,16714,15632,15950,13625,10375, 
 净利润(万元),13561,11419,18800,14174,14026,16286,12921,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1041,175,112,-74,243,201,60,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3392,2989,2605,2613,2524,1876,1725,--,--,--, 
 无形资产摊销(万元),799,747,748,577,576,583,543,--,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--, 
