 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),210216,174416,136584,113252,121929,128406,86838,87184, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),16047,11795,20639,7775,8896,10928,8876,7916, 
 经营活动现金流入小计(万元),226263,186211,157223,121027,130825,139334,95714,95100, 
 购买商品、接受劳务支付的现金(万元),135107,112019,87050,90982,84772,88787,54221,60088, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),53798,45540,35987,32593,28252,25396,16568,11783, 
 支付的各项税费(万元),7285,5741,7073,4908,8259,8669,5784,5784, 
 支付的其他与经营活动有关的现金(万元),21722,20015,22349,13530,12269,13568,11639,9256, 
 经营活动现金流出小计(万元),217913,183316,152459,142013,133552,136420,88212,86910, 
 经营活动产生的现金流量净额(万元),8350,2895,4764,-20986,-2727,2914,7502,8190, 
 收回投资所收到的现金(万元),48754,58700,58200,77500,--,--,--,--, 
 取得投资收益所收到的现金(万元),452,479,426,507,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),18,40,2,30,--,6,11,288, 
 处置子公司及其他营业单位收到的现金净额(万元),120,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
