 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),40912,25463,42945,37706,29507,36257, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),1043,3072,1921,2990,577,908, 
 收到的其他与经营活动有关的现金(万元),1743,796,786,2308,3562,2798, 
 经营活动现金流入小计(万元),43698,29331,45652,43003,33646,39963, 
 购买商品、接受劳务支付的现金(万元),26061,21166,17282,17189,14349,15095, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12297,10111,8049,6870,6899,5206, 
 支付的各项税费(万元),5084,5787,3718,4805,4168,4634, 
 支付的其他与经营活动有关的现金(万元),10307,6656,5161,6641,6367,4617, 
 经营活动现金流出小计(万元),53749,43720,34210,35506,31784,29553, 
 经营活动产生的现金流量净额(万元),-10051,-14390,11442,7496,1863,10410, 
 收回投资所收到的现金(万元),41000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),565,0,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,26,13,7,13,38, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),41567,26,13,7,13,38, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2210,931,760,1379,681,2099, 
 投资所支付的现金(万元),27000,19000,--,4200,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),29210,19931,760,5579,681,2099, 
 投资活动产生的现金流量净额(万元),12358,-19905,-747,-5572,-668,-2061, 
 吸收投资收到的现金(万元),1173,47818,6600,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,10900,10400,16216,12800,11200, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1173,58718,17000,16216,12800,11200, 
 偿还债务支付的现金(万元),20,21280,15500,13516,11171,7429, 
 分配股利、利润或偿付利息所支付的现金(万元),8400,421,631,3658,4658,3798, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,800,800,1200, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),8420,21701,16131,17174,15829,11227, 
 筹资活动产生的现金流量净额(万元),-7247,37017,869,-958,-3029,-27, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-4941,2722,11564,967,-1834,8322, 
 加:期初现金及现金等价物余额(万元),26483,23761,12197,11230,13064,4742, 
 期末现金及现金等价物余额(万元),21542,26483,23761,12197,11230,13064, 
 净利润(万元),5544,8979,9118,7149,5989,8487, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),175,1117,493,793,562,346, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1034,906,872,831,768,585, 
 无形资产摊销(万元),95,82,50,49,44,37, 
 长期待摊费用摊销(万元),131,5,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),0,14,4,5,-1,16, 
 固定资产报废损失(万元),3,64,2,--,--,26, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),0,402,611,877,880,629, 
 投资损失(万元),-534,-41,26,16,--,--, 
 递延所得税资产减少(万元),-269,-150,100,-272,170,-154, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),-5207,36,-897,-3440,-2512,-1782, 
 经营性应收项目的减少(万元),-16810,-26415,-2648,3555,-6500,5591, 
 经营性应付项目的增加(万元),5606,611,3711,-2068,2462,-3372, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),179,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-10051,-14390,11442,7496,1863,10410, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),21542,26483,23761,12197,11230,13064, 
 现金的期初余额(万元),26483,23761,12197,11230,13064,4742, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4941,2722,11564,967,-1834,8322, 

