 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),952474,872086,863234,830798,836511,862196,689583,475557,290997,217938,156150,106132, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),65,74,368,468,218,--,--,--,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),161329,157780,136137,111838,100201,50771,50518,45307,36222,25521,25483,18208, 
 经营活动现金流入小计(万元),1113868,1029940,999739,943103,936930,912967,740102,520863,327219,243459,181633,124340, 
 购买商品、接受劳务支付的现金(万元),620288,583240,560437,534182,540761,595654,480944,318278,204464,159425,112353,79305, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),268978,234105,203228,201986,204225,164179,145304,103019,59341,26328,20942,12211, 
 支付的各项税费(万元),41547,43419,48387,59657,52674,44157,40623,24210,17766,10591,9083,5378, 
 支付的其他与经营活动有关的现金(万元),195886,153295,172261,143986,124477,96014,72063,61741,43510,29723,28567,22992, 
 经营活动现金流出小计(万元),1126699,1014058,984314,939810,922137,900004,738935,507248,325081,226067,170946,119886, 
 经营活动产生的现金流量净额(万元),-12831,15882,15426,3293,14792,12963,1167,13616,2138,17392,10687,4454, 
 收回投资所收到的现金(万元),51517,148375,121217,95500,184550,--,--,--,300,62,0,778, 
 取得投资收益所收到的现金(万元),6302,1843,1301,985,1497,--,--,--,0,0,58,1766, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),114,1057,319,102,80,105,24,71,2,43,13,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,3498,--,1521,--,--,--,--,0,0,792, 
 收到的其他与投资活动有关的现金(万元),95,112,20,150,0,937,--,--,350,0,0,111366, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),58029,151386,126355,96737,187649,1042,24,71,652,105,71,114702, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),15345,15586,15239,15457,17108,36745,38111,16927,8062,1663,949,3418, 
 投资所支付的现金(万元),65525,141250,161717,95500,174462,25557,--,--,--,300,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1500,--,--,5526,31010,--,188,13737,--,0,0,4458, 
 支付的其他与投资活动有关的现金(万元),2,419,110,57,--,--,450,--,--,0,0,66157, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),82372,157255,177066,116539,222580,62302,38748,30664,8062,1963,949,74033, 
 投资活动产生的现金流量净额(万元),-24343,-5869,-50711,-19802,-34932,-61260,-38725,-30592,-7410,-1858,-878,40669, 
 吸收投资收到的现金(万元),420,480,1447,2749,117036,800,6229,18,163510,0,0,10000, 
 其中：子公司吸收少数股东投资收到的现金(万元),420,480,300,--,1750,800,989,18,18,--,--,--, 
 取得借款收到的现金(万元),224193,139399,45594,41355,13170,4000,3000,--,--,4500,4500,58290, 
 发行债券收到的现金(万元),--,--,--,--,--,--,98578,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,20,--,--,1840,2350,2251,3694,3323,--,71155, 
 筹资活动现金流入小计(万元),224613,139879,47061,44104,130206,6640,110158,2269,167204,7823,4500,139445, 
 偿还债务支付的现金(万元),133350,153056,35050,33993,11610,3850,220,--,4500,4500,10820,102103, 
 分配股利、利润或偿付利息所支付的现金(万元),12764,14012,14231,16303,14714,11725,5534,5275,90,281,708,7127, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,0,2200,--,5282,3287,1948,4699,3546,1412,72450, 
 筹资活动现金流出小计(万元),146114,167068,49281,52496,26324,20857,9041,7223,9289,8328,12940,181680, 
 筹资活动产生的现金流量净额(万元),78499,-27189,-2220,-8392,103883,-14217,101117,-4954,157915,-505,-8440,-42235, 
