 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),605882,514603,477227,409605,268781,181028,159787,147416,124736,100881,82008,45770,38869,34419,19565, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 收到的税费返还(万元),566,536,298,20,25,110,29,13,--,419,1882,977,0,0,--, 
 收到的其他与经营活动有关的现金(万元),14247,8493,6399,7219,10336,6018,3908,3872,3610,1969,2906,1919,702,531,739, 
 经营活动现金流入小计(万元),620695,523632,483925,416845,279141,187157,163725,151301,128346,103269,86796,48666,39571,34951,20305, 
 购买商品、接受劳务支付的现金(万元),368341,273410,277252,201081,147955,83361,82340,91317,65151,48684,44837,22704,22485,16136,9605, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 支付给职工以及为职工支付的现金(万元),185811,139014,125847,105662,81095,54491,51143,44844,33724,26095,20324,10732,7090,6421,4487, 
 支付的各项税费(万元),28129,30988,25564,22042,16671,11602,8600,7146,6860,6055,5333,3742,2133,2334,1559, 
 支付的其他与经营活动有关的现金(万元),36150,32210,32162,25695,18072,17292,13423,14381,12509,11228,9867,5545,3608,2943,2165, 
 经营活动现金流出小计(万元),618431,475623,460825,354480,263793,166746,155506,157688,118244,92061,80361,42724,35317,27834,17815, 
 经营活动产生的现金流量净额(万元),2264,48009,23100,62365,15348,20411,8219,-6387,10102,11208,6436,5942,4255,7116,2489, 
 收回投资所收到的现金(万元),1168,--,--,--,0,146000,--,--,--,0,46,0,0,0,--, 
 取得投资收益所收到的现金(万元),648,1051,968,569,97,860,--,--,--,0,0,0,0,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),50,100,112,37,36,20,5,21,33,674,120,69,9,13,32, 
 处置子公司及其他营业单位收到的现金净额(万元),--,0,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 收到的其他与投资活动有关的现金(万元),150,43,75,1872,2220,2475,86,1745,620,2788,4699,0,6,0,19, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 投资活动现金流入小计(万元),2016,1194,1156,2478,2353,149355,91,1766,653,3462,4865,69,15,13,51, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),27968,29186,24796,24357,15795,23434,18196,10426,17135,22404,19353,7788,4073,1970,3525, 
 投资所支付的现金(万元),--,266,164,82,2762,146000,3500,--,--,0,1801,1801,0,0,--, 
 质押贷款净增加额(万元),--,0,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,0,--,--,11176,8216,--,--,--,0,0,0,0,0,--, 
 支付的其他与投资活动有关的现金(万元),--,460,278,209,--,--,--,266,226,6,73,0,767,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 投资活动现金流出小计(万元),27968,29912,25238,24648,29733,177650,21696,10692,17361,22410,21227,9589,4840,1970,3525, 
 投资活动产生的现金流量净额(万元),-25952,-28719,-24082,-22170,-27380,-28296,-21605,-8926,-16708,-18948,-16362,-9520,-4825,-1957,-3475, 
 吸收投资收到的现金(万元),2295,17591,1589,85,245,80842,--,--,--,0,511,46681,7460,0,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),1652,798,1589,85,245,--,--,--,--,0,0,0,0,0,--, 
 取得借款收到的现金(万元),163453,54571,69770,32112,36411,77821,44450,14540,12000,81808,28800,8600,5819,6500,3800, 
 发行债券收到的现金(万元),129077,0,--,--,--,--,--,--,--,0,0,0,0,0,--, 
 收到其他与筹资活动有关的现金(万元),817,601,7925,--,0,27,--,--,--,0,0,0,0,0,--, 
 筹资活动现金流入小计(万元),295642,72764,79284,32197,36656,158690,44450,14540,12000,81808,29311,55281,13279,6500,3800, 
 偿还债务支付的现金(万元),152242,51716,65942,37129,41583,35506,31990,10000,12150,44200,27919,6700,4700,6500,3800, 
 分配股利、利润或偿付利息所支付的现金(万元),18905,14648,13946,12671,12137,8789,8073,6033,4196,2961,2780,1988,1409,926,728, 
 其中：子公司支付给少数股东的股利、利润(万元),1592,2350,1990,1460,1472,--,105,--,--,-277,0,0,0,0,--, 
 支付其他与筹资活动有关的现金(万元),243,200,125,79,1177,636,497,400,162,429,97,590,170,249,233, 
 筹资活动现金流出小计(万元),171390,66563,80014,49878,54896,44931,40561,16433,16508,47590,30796,9277,6279,7675,4762, 
 筹资活动产生的现金流量净额(万元),124252,6200,-730,-17681,-18241,113759,3889,-1893,-4508,34218,-1485,46003,7000,-1175,-962, 
 汇率变动对现金及现金等价物的影响(万元),4064,-2676,2315,996,-271,-123,9,-141,-110,-2,-78,-61,-13,-5,-1, 
