 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),2051675,1795275,1526137,1231871,1179115,990585,913262,719459,646476,576511, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),742,191,363,271,--,--,--,--,90,30, 
 收到的其他与经营活动有关的现金(万元),8333,1149,373,790,1872,377,240,1271,979,104, 
 经营活动现金流入小计(万元),2072486,1802193,1528224,1234791,1187450,992605,914492,721251,649717,577625, 
 购买商品、接受劳务支付的现金(万元),1048481,919454,786679,724204,666446,586611,524692,460579,435176,343015, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),74777,67851,59345,55337,49756,42652,30727,22966,18336,14891, 
 支付的各项税费(万元),211242,191263,148519,137906,117413,102490,77904,59032,41424,42344, 
 支付的其他与经营活动有关的现金(万元),138361,151528,126276,97862,79902,67833,64055,61476,49601,42966, 
 经营活动现金流出小计(万元),1472861,1330096,1120819,1015308,913517,799587,697378,604053,544537,464159, 
 经营活动产生的现金流量净额(万元),599624,472098,407405,219483,273933,193019,217114,117198,105180,113466, 
 收回投资所收到的现金(万元),1615550,500900,407083,270000,--,15757,--,5077,196672,14751, 
 取得投资收益所收到的现金(万元),29457,14366,8708,7057,--,--,--,--,--,115, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),80,339,9,78,6983,17158,365,2466,193,381, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),11115,8209,4307,5670,4044,1757,1134,728,1646,3347, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1656201,523814,420107,282804,11028,34672,1499,8271,198511,18594, 
