 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),1515209,1167699,881203,448148,425587,426700,427135,321392,249818,63565,71414,127723,131668, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,660,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到的税费返还(万元),6002,6012,4874,5575,3673,2779,3277,2893,1477,0,343,201,476, 
 收到的其他与经营活动有关的现金(万元),12935,7222,7144,8744,2775,5307,3196,6212,4958,937,207,784,6786, 
 经营活动现金流入小计(万元),1534147,1180933,893222,462467,432036,434786,433609,330497,256253,65163,71964,128708,138929, 
 购买商品、接受劳务支付的现金(万元),1198626,923050,679031,311137,279508,260236,295646,224451,153471,62642,58762,111866,112151, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),137774,118012,108246,54657,46041,42671,37295,33541,23096,3638,2774,13374,10325, 
 支付的各项税费(万元),34445,27713,24061,7898,3916,4417,9420,8352,6898,1742,1594,4741,4068, 
 支付的其他与经营活动有关的现金(万元),34271,30193,30580,8805,8545,8672,6759,8184,5124,2878,2381,7268,3067, 
 经营活动现金流出小计(万元),1405116,1098968,841918,382497,338011,315995,349120,274528,188589,70900,65512,137250,129610, 
 经营活动产生的现金流量净额(万元),129031,81965,51303,79970,94025,118791,84489,55969,67664,-5737,6452,-8542,9319, 
 收回投资所收到的现金(万元),31760,8425,11282,--,--,--,581,--,--,2144,6200,53,38, 
 取得投资收益所收到的现金(万元),1587,10130,1115,83,1169,626,430,420,126,122,195,39,28, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),18916,232,19297,4424,5255,1819,11607,98,--,499,650,516,261, 
 处置子公司及其他营业单位收到的现金净额(万元),70844,3177,--,--,--,--,--,--,--,0,--,1205,--, 
 收到的其他与投资活动有关的现金(万元),2539,28939,7039,--,150,250,80,3574,1671,0,--,--,320, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
