 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),68574,72582,69395,68354,63500,61310,67228,74394,74169,64524,72400,77415,58336,51316, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的税费返还(万元),5958,6037,5577,5885,5367,6699,6211,8599,6707,4434,4568,5630,2712,2982, 
 收到的其他与经营活动有关的现金(万元),3029,762,1978,489,3858,1190,874,515,476,392,1068,1022,423,1517, 
 经营活动现金流入小计(万元),77560,79382,76950,74728,72725,69199,74313,83508,81352,69351,78035,84066,61472,55815, 
 购买商品、接受劳务支付的现金(万元),50622,57408,48396,52705,51550,50355,63238,66652,59864,51683,66956,61027,48471,40577, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),13423,15621,15380,14700,11891,9968,8659,8568,7877,6651,6972,6664,5325,3361, 
 支付的各项税费(万元),823,1721,981,2335,967,1216,998,1146,723,1281,1114,2211,788,279, 
 支付的其他与经营活动有关的现金(万元),7196,11959,7859,6059,5735,4698,5335,4228,5177,5296,7358,6226,6301,2701, 
 经营活动现金流出小计(万元),72065,86708,72615,75798,70142,66236,78231,80593,73641,64910,82399,76127,60884,46918, 
 经营活动产生的现金流量净额(万元),5496,-7327,4335,-1071,2583,2963,-3918,2915,7711,4441,-4364,7939,588,8897, 
 收回投资所收到的现金(万元),--,--,--,--,3511,--,6068,1010,--,0,--,0,0,0, 
 取得投资收益所收到的现金(万元),59,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),113,1,89,7,4,0,3,53,44,0,--,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,2091,--,--,--,--,--,--,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,811,414,1040,307,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流入小计(万元),171,1,2180,7,3515,811,6484,2102,351,0,--,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1294,7426,16137,11138,9318,1058,1515,3818,2666,1676,4506,6623,2048,2781, 
 投资所支付的现金(万元),--,7050,1500,0,3676,--,3000,4000,--,0,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,3746,1693,2069,--,--,--,--,0,--,15,280,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,133,--,--,--,--,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流出小计(万元),1294,14476,21383,12831,15195,1058,4515,7818,2666,1676,4506,6638,2328,2781, 
 投资活动产生的现金流量净额(万元),-1123,-14475,-19204,-12823,-11680,-247,1969,-5715,-2315,-1676,-4506,-6638,-2328,-2781, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,19030,0,1453,621, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 取得借款收到的现金(万元),28850,61551,38325,20542,11750,2365,--,--,14000,25163,26611,17197,7220,4380, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),1944,1107,14333,35992,2532,3089,659,61,2935,114,52,0,0,0, 
 筹资活动现金流入小计(万元),30794,62658,52658,56534,14282,5454,659,61,16935,25277,45693,17197,8673,5001, 
 偿还债务支付的现金(万元),38315,43244,20898,16946,2000,255,--,--,22700,26339,25158,11530,6500,6684, 
 分配股利、利润或偿付利息所支付的现金(万元),1667,1724,2296,1218,2274,1567,1565,17,788,1279,1179,598,397,400, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),2046,3323,20361,19047,2659,3117,--,1452,78,3094,1036,0,0,0, 
 筹资活动现金流出小计(万元),42028,48291,43554,37210,6933,4939,1565,1469,23566,30712,27373,12128,6897,7084, 
 筹资活动产生的现金流量净额(万元),-11235,14367,9104,19325,7350,516,-906,-1408,-6631,-5435,18320,5069,1775,-2083, 
 汇率变动对现金及现金等价物的影响(万元),478,-506,1509,822,-94,-84,-15,-196,-243,58,-319,-138,-86,-84, 
 现金及现金等价物净增加额(万元),-6383,-7941,-4256,6252,-1841,3147,-2870,-4405,-1478,-2612,9131,6232,-50,3949, 
 加:期初现金及现金等价物余额(万元),7254,15195,19451,13199,14990,11843,14713,19117,20595,23208,14076,7845,7895,3946, 
 期末现金及现金等价物余额(万元),871,7254,15195,19451,13149,14990,11843,14713,19117,20595,23208,14076,7845,7895, 
 净利润(万元),-17252,-51559,525,-2154,3474,2007,1378,1673,1207,-3841,2169,4114,3021,1633, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 资产减值准备(万元),6162,45746,427,233,376,299,947,522,304,594,40,101,163,65, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1660,1936,1958,2095,2278,2240,2195,2124,2068,2540,2126,2110,1751,1228, 
 无形资产摊销(万元),151,548,236,80,70,64,402,676,675,677,673,324,39,39, 
 长期待摊费用摊销(万元),25,326,272,16,87,1,226,388,388,387,387,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),15,22,43,23,68,15,48,109,-44,82,--,34,42,78, 
 固定资产报废损失(万元),47,--,--,--,--,44,--,--,--,0,10,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,445,-284,-161,-69,-45,114,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 财务费用(万元),4806,5047,1593,558,488,-38,18,151,404,801,1856,1261,671,470, 
 投资损失(万元),2478,2459,-1449,-9,142,-809,-507,-1050,-307,119,-2,0,0,0, 
 递延所得税资产减少(万元),2506,-1003,-106,-625,-489,-51,-52,201,346,-538,10,-121,-34,-8, 
 递延所得税负债增加(万元),--,--,--,--,--,-67,18,24,--,0,0,0,0,0, 
 存货的减少(万元),9538,-2219,-2319,-3975,2006,-1543,-881,2434,-582,2235,-2280,119,-3016,1616, 
 经营性应收项目的减少(万元),5153,-3269,-2276,8522,-8895,-2274,1025,3716,-3479,2341,-3846,-2350,-2439,178, 
 经营性应付项目的增加(万元),-9793,-5362,5433,-5835,2979,2629,-8451,-7894,6798,-110,-5622,2347,390,3597, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 经营活动产生现金流量净额(万元),5496,-7327,4335,-1071,2583,2963,-3918,2915,7711,4441,-4364,7939,588,8897, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 现金的期末余额(万元),871,7254,15195,19451,13149,14990,11843,14713,19117,20595,23208,14076,7845,7895, 
 现金的期初余额(万元),7254,15195,19451,13199,14990,11843,14713,19117,20595,23208,14076,7845,7895,3946, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 现金及现金等价物的净增加额(万元),-6383,-7941,-4256,6252,-1841,3147,-2870,-4405,-1478,-2612,9131,6232,-50,3949, 

