 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),142051,133663,116078,105250,111159,116036,96861, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),13,--,22,--,100,69,58, 
 收到的其他与经营活动有关的现金(万元),3884,3777,3220,2710,4390,3883,3526, 
 经营活动现金流入小计(万元),145948,137440,119320,107959,115650,119988,100445, 
 购买商品、接受劳务支付的现金(万元),74323,71316,53254,45987,48606,58602,47440, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),26610,21282,17430,15548,13963,12012,8790, 
 支付的各项税费(万元),10486,12273,11190,10900,14245,14980,12086, 
 支付的其他与经营活动有关的现金(万元),37008,30255,26872,27979,26715,25248,19887, 
 经营活动现金流出小计(万元),148428,135125,108746,100414,103529,110842,88203, 
 经营活动产生的现金流量净额(万元),-2480,2315,10575,7546,12121,9146,12242, 
 收回投资所收到的现金(万元),100090,84055,25418,21955,8761,--,100, 
 取得投资收益所收到的现金(万元),890,648,166,132,51,--,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),33,12,1,2813,16,1,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),101013,84716,25585,24900,8827,1,103, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8328,5455,3954,8312,3324,11187,3692, 
 投资所支付的现金(万元),99051,108783,25153,20776,12392,--,708, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),300,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),107679,114238,29107,29088,15716,11187,4400, 
 投资活动产生的现金流量净额(万元),-6666,-29522,-3522,-4188,-6889,-11186,-4297, 
 吸收投资收到的现金(万元),--,39040,188,--,--,225,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,60,188,--,--,225,--, 
 取得借款收到的现金(万元),13334,5000,5800,11000,6000,19000,3000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),13334,44040,5988,11000,6000,19225,3000, 
 偿还债务支付的现金(万元),4334,10100,5000,8000,11000,17000,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2718,1317,3948,7218,1785,8249,15746, 
 其中：子公司支付给少数股东的股利、利润(万元),--,171,--,--,--,--,4073, 
 支付其他与筹资活动有关的现金(万元),--,910,--,--,--,--,--, 
 筹资活动现金流出小计(万元),7052,12326,8948,15218,12785,25249,15746, 
 筹资活动产生的现金流量净额(万元),6282,31714,-2960,-4218,-6785,-6024,-12746, 
 汇率变动对现金及现金等价物的影响(万元),31,-26,76,321,2,-78,-19, 
 现金及现金等价物净增加额(万元),-2833,4480,4169,-540,-1552,-8143,-4821, 
 加:期初现金及现金等价物余额(万元),13140,8660,4491,5030,6582,14725,19546, 
 期末现金及现金等价物余额(万元),10307,13140,8660,4491,5030,6582,14725, 
 净利润(万元),2825,7699,7735,7526,8437,11273,12964, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),4591,4085,4026,3523,2883,3297,1901, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1361,1082,1092,1078,941,883,658, 
 无形资产摊销(万元),748,559,481,487,266,204,77, 
