 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),5100018,5564188,6002080,7586378,10553008,8723272,7148609,5882309,37895,31442,50385,40354,41279, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),9343,11394,18108,14683,8300,759,583,2913,1333,1763,2761,1369,191, 
 收到的其他与经营活动有关的现金(万元),485362,409668,333772,437139,176001,224654,128371,160497,26458,9888,2509,2218,1448, 
 经营活动现金流入小计(万元),5594723,5985250,6353961,8038200,10737310,8948685,7277563,6045719,65686,43093,55655,43940,42918, 
 购买商品、接受劳务支付的现金(万元),4532123,5730951,4651826,6420078,10445800,8463553,7159822,5154870,34357,26654,41485,27702,27453, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),71588,65371,61291,57690,56325,30979,23773,24346,6418,6058,5757,5065,4952, 
 支付的各项税费(万元),266310,284787,270697,331227,430882,387952,507140,568152,893,1446,2115,1651,2909, 
 支付的其他与经营活动有关的现金(万元),550509,572962,506373,305556,161118,263560,122187,226850,11180,10633,10971,10819,6669, 
 经营活动现金流出小计(万元),5420529,6654072,5490187,7114551,11094124,9146043,7812922,5974218,52848,44790,60327,45237,41983, 
 经营活动产生的现金流量净额(万元),174194,-668822,863774,923649,-356815,-197358,-535359,71500,12838,-1698,-4672,-1297,934, 
 收回投资所收到的现金(万元),7748,4872,2808,0,7197,23227,8800,--,--,--,--,0,0, 
 取得投资收益所收到的现金(万元),2067,1829,2681,3110,2741,1711,2021,2148,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),29070,32210,19112,11487,12704,11275,5229,7316,26,5,91,22636,204, 
 处置子公司及其他营业单位收到的现金净额(万元),--,2898,1919,--,--,--,308,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,4100,--,1267,--,--,--,--,--,0,97, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),38885,41810,26520,18696,22642,37479,16358,9464,26,5,91,22636,301, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),71834,49216,41484,44607,55171,34271,33237,42516,1302,714,2052,16760,2008, 
 投资所支付的现金(万元),23079,59125,20000,8223,1885,1022,885,20909,--,--,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,1571,--,--,15691,--,57,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,600,23,--,12,--,4048,--,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),94913,109912,62084,52853,72747,35305,34178,67473,1302,714,2052,16760,2008, 
 投资活动产生的现金流量净额(万元),-56028,-68102,-35564,-34156,-50105,2174,-17821,-58009,-1276,-709,-1960,5876,-1707, 
 吸收投资收到的现金(万元),1000,--,106382,--,22006,575,450,7870,--,--,184,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),1000,--,880,--,--,575,450,7870,--,--,--,0,0, 
 取得借款收到的现金(万元),2143591,1035613,877513,3668338,3134365,2529433,2332166,1353166,36094,28800,26590,22590,25050, 
 发行债券收到的现金(万元),--,--,199000,--,--,--,--,--,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,700,--,--,--,471243,184264,--,--,7876,0,0, 
 筹资活动现金流入小计(万元),2144590,1035613,1183595,3668338,3156371,2530008,2803858,1545300,36094,28800,34650,22590,25050, 
 偿还债务支付的现金(万元),2289246,380823,1830719,4624723,2539927,2229845,2224321,952087,33491,27800,24580,23350,24700, 
 分配股利、利润或偿付利息所支付的现金(万元),59519,35728,30938,102397,74091,31378,51543,16794,1535,1438,2276,1629,1377, 
 其中：子公司支付给少数股东的股利、利润(万元),1043,775,593,789,691,15,--,--,--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),1805,8,33,790,--,--,7290,465560,3202,600,--,0,20, 
 筹资活动现金流出小计(万元),2350570,416560,1861691,4727910,2614018,2261223,2283154,1434441,38228,29838,26856,24979,26097, 
 筹资活动产生的现金流量净额(万元),-205980,619053,-678096,-1059572,542353,268785,520705,110859,-2134,-1038,7794,-2389,-1047, 
 汇率变动对现金及现金等价物的影响(万元),62,-241,176,142,-117,-29,-54,17,-58,-20,-65,0,-11, 
 现金及现金等价物净增加额(万元),-87752,-118112,150290,-169937,135317,73572,-32529,124367,9370,-3464,1096,2191,-1831, 
 加:期初现金及现金等价物余额(万元),350267,468378,317186,487123,351807,253917,285214,160846,8298,11762,10666,8475,10306, 
 期末现金及现金等价物余额(万元),262515,350267,467476,317186,487123,327489,252685,285214,17668,8298,11762,10666,8475, 
 净利润(万元),55039,65529,55267,37996,78179,65742,50991,54098,-3241,-7124,511,10651,161, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,86,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 资产减值准备(万元),29322,64329,84428,81929,78718,20648,810,336,663,755,991,576,-383, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),28546,27115,26127,26548,24715,16793,11241,9992,2013,2002,2057,2583,2194, 
 无形资产摊销(万元),4506,4302,4381,5097,2594,528,339,735,771,757,790,629,282, 
 长期待摊费用摊销(万元),4593,6127,4624,4751,5972,3597,2385,--,--,--,--,0,1, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-5930,-5720,573,-1510,-2536,-2451,-555,-721,-27,-59,-6,-11651,-15, 
 固定资产报废损失(万元),3,--,--,--,0,--,--,--,--,3,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 财务费用(万元),44887,22970,25302,123358,67433,8087,22782,23039,1634,1408,2019,969,1015, 
