 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),263158,191213,151539,122231,128419,104576, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),13293,8700,7772,10141,10937,9425, 
 收到的其他与经营活动有关的现金(万元),2112,2131,2978,3189,2835,1803, 
 经营活动现金流入小计(万元),278563,202044,162290,135561,142191,115803, 
 购买商品、接受劳务支付的现金(万元),182061,130072,94235,90527,109143,80901, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),26134,20755,15456,13553,11666,10931, 
 支付的各项税费(万元),5417,5912,3995,3687,2417,1063, 
 支付的其他与经营活动有关的现金(万元),43693,26550,23890,15775,13886,12226, 
 经营活动现金流出小计(万元),257306,183289,137576,123542,137112,105120, 
 经营活动产生的现金流量净额(万元),21257,18755,24714,12019,5079,10684, 
 收回投资所收到的现金(万元),--,--,--,--,2,--, 
 取得投资收益所收到的现金(万元),1572,137,8,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),325,11,71,33,21,80, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),71000,26142,12208,9618,1127,89, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),72897,26289,12287,9651,1150,168, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13066,8523,2580,2258,4368,2041, 
 投资所支付的现金(万元),14410,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,8,--,--, 
 支付的其他与投资活动有关的现金(万元),63666,63060,12200,8900,2764,1000, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),91142,71583,14780,11166,7132,3041, 
 投资活动产生的现金流量净额(万元),-18245,-45293,-2494,-1515,-5982,-2873, 
 吸收投资收到的现金(万元),5542,40784,--,20334,1,7, 
 其中：子公司吸收少数股东投资收到的现金(万元),4038,--,--,--,1,7, 
 取得借款收到的现金(万元),100,1917,1700,21355,47973,46264, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,160, 
 筹资活动现金流入小计(万元),5642,42701,1700,41689,47974,46431, 
 偿还债务支付的现金(万元),--,3700,9795,48957,39233,50245, 
 分配股利、利润或偿付利息所支付的现金(万元),4044,76,352,1664,2088,2222, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,60,--, 
 筹资活动现金流出小计(万元),4044,3776,10147,50621,41380,52468, 
 筹资活动产生的现金流量净额(万元),1598,38925,-8447,-8932,6593,-6036, 
 汇率变动对现金及现金等价物的影响(万元),303,-673,-1198,-490,350,-958, 
 现金及现金等价物净增加额(万元),4913,11714,12576,1082,6040,816, 
 加:期初现金及现金等价物余额(万元),34285,22572,9996,8914,2874,2057, 
 期末现金及现金等价物余额(万元),39198,34285,22572,9996,8914,2874, 
 净利润(万元),11879,9741,8827,5929,9090,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),1599,1069,699,547,389,--, 
