 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),40123,30856,27297,19347,21319,21722,20830,19018, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3595,4935,851,1217,587,1763,557,362, 
 经营活动现金流入小计(万元),43718,35790,28147,20564,21906,23485,21387,19380, 
 购买商品、接受劳务支付的现金(万元),563,2700,3020,3457,4635,4295,4998,3558, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2715,2730,3130,3376,2670,2477,2152,1653, 
 支付的各项税费(万元),6790,5860,4943,3727,4409,3638,3177,3347, 
 支付的其他与经营活动有关的现金(万元),30481,18695,6631,2985,3175,2429,1943,3233, 
 经营活动现金流出小计(万元),40549,29985,17724,13545,14890,12839,12271,11790, 
 经营活动产生的现金流量净额(万元),3170,5806,10424,7019,7016,10646,9116,7590, 
 收回投资所收到的现金(万元),72490,138100,206500,23510,1200,4200,3177,--, 
 取得投资收益所收到的现金(万元),787,1002,646,162,5,23,376,125, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,0,13,37,--,11,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,0,41,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,0,0,700,500,839,56,1050, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),73277,139102,207200,24409,1705,5073,3609,1175, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1553,1754,2356,2393,1847,5957,7414,9279, 
 投资所支付的现金(万元),42353,135600,227650,40510,1200,4200,--,--, 
 质押贷款净增加额(万元),--,0,0,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,0,0,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,0,0,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),43906,137354,230005,42903,3047,10157,7414,9279, 
 投资活动产生的现金流量净额(万元),29371,1748,-22805,-18494,-1342,-5084,-3805,-8104, 
 吸收投资收到的现金(万元),--,--,--,30708,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,5000,--,--,6000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,30708,5000,0,0,6000, 
 偿还债务支付的现金(万元),--,--,0,3000,2000,--,2000,4000, 
 分配股利、利润或偿付利息所支付的现金(万元),1202,6008,2003,5054,8135,6000,61,117, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,0,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,0,495,--,--,--,--, 
 筹资活动现金流出小计(万元),1202,6008,2003,8549,10135,6000,2061,4117, 
 筹资活动产生的现金流量净额(万元),-1202,-6008,-2003,22160,-5135,-6000,-2061,1883, 
 汇率变动对现金及现金等价物的影响(万元),--,--,0,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),31340,1547,-14384,10684,539,-438,3251,1369, 
 加:期初现金及现金等价物余额(万元),7089,5542,19926,9242,8703,9141,5891,4522, 
 期末现金及现金等价物余额(万元),38428,7089,5542,19926,9242,8703,9141,5891, 
 净利润(万元),1383,3516,9100,6176,6357,7506,10020,6966, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-15,375,48,41,-9,25,-26,40, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2210,2155,2170,2197,2179,329,175,180, 
 无形资产摊销(万元),69,52,52,53,51,51,51,51, 
 长期待摊费用摊销(万元),114,108,90,--,--,--,9,23, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-9,11,0,-7,--,0, 
 固定资产报废损失(万元),--,--,0,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,0,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,0,43,140,--,61,117, 
 投资损失(万元),-221,-896,-2999,-188,-5,-23,-2301,-501, 
 递延所得税资产减少(万元),158,-813,-156,-16,18,7,-5,26, 
 递延所得税负债增加(万元),--,--,0,--,--,--,--,--, 
 存货的减少(万元),269,-682,-481,-205,-415,-177,-308,66, 
 经营性应收项目的减少(万元),304,-3143,-1525,-328,-445,-572,313,-856, 
 经营性应付项目的增加(万元),-1538,5097,4296,-765,-751,3515,1127,1476, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),438,38,-162,--,-106,-8,--,--, 
 经营活动产生现金流量净额(万元),3170,5806,10424,7019,7016,10646,9116,7590, 
 债务转为资本(万元),--,--,0,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,0,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,0,--,--,--,--,--, 
 现金的期末余额(万元),38428,7089,5542,19926,9242,8703,9141,5891, 
 现金的期初余额(万元),7089,5542,19926,9242,8703,9141,5891,4522, 
 现金等价物的期末余额(万元),0,--,0,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,0,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),31340,1547,-14384,10684,539,-438,3251,1369, 

