 报告日期,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),2461396,1966896,2358421,2098407,1249141, 
 客户存款和同业存放款项净增加额(万元),--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,0,0, 
 收到的税费返还(万元),16852,3301,36,38,97, 
 收到的其他与经营活动有关的现金(万元),44309,38749,13046,8038,7888, 
 经营活动现金流入小计(万元),2522557,2008946,2371503,2106483,1257125, 
 购买商品、接受劳务支付的现金(万元),2038490,1484831,1964560,1637659,955746, 
 客户贷款及垫款净增加额(万元),--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),110310,105832,103972,95965,69996, 
 支付的各项税费(万元),103728,128546,200593,182927,137600, 
 支付的其他与经营活动有关的现金(万元),48790,60131,35707,20978,19411, 
 经营活动现金流出小计(万元),2301317,1779340,2304832,1937529,1182752, 
 经营活动产生的现金流量净额(万元),221239,229606,66671,168954,74373, 
 收回投资所收到的现金(万元),--,--,--,0,0, 
 取得投资收益所收到的现金(万元),--,100,300,800,842, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,179,9,218,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,4,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,0,0, 
 投资活动现金流入小计(万元),0,279,313,1018,845, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),64207,111663,128475,129484,196076, 
 投资所支付的现金(万元),178,347,--,3416,1020, 
 质押贷款净增加额(万元),--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,0,0, 
 投资活动现金流出小计(万元),64385,112010,128475,132900,197096, 
 投资活动产生的现金流量净额(万元),-64385,-111731,-128162,-131882,-196251, 
 吸收投资收到的现金(万元),--,--,250,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,0,0, 
 取得借款收到的现金(万元),238688,122869,421960,408482,346841, 
 发行债券收到的现金(万元),--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),700,--,--,0,0, 
 筹资活动现金流入小计(万元),239388,122869,422210,408482,346841, 
 偿还债务支付的现金(万元),286292,175190,314978,340030,204018, 
 分配股利、利润或偿付利息所支付的现金(万元),43968,58557,92548,71317,23261, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),1532,--,1007,0,0, 
 筹资活动现金流出小计(万元),331792,233747,408533,411348,227279, 
 筹资活动产生的现金流量净额(万元),-92404,-110879,13677,-2866,119562, 
 汇率变动对现金及现金等价物的影响(万元),-370,-2,-2953,-742,-411, 
 现金及现金等价物净增加额(万元),64080,6994,-50767,33464,-2727, 
 加:期初现金及现金等价物余额(万元),79159,72165,122932,89468,92195, 
 期末现金及现金等价物余额(万元),143239,79159,72165,122932,89468, 
 净利润(万元),12378,9870,26790,113954,79331, 
 少数股东损益(万元),--,--,--,601,0, 
 未确认的投资损失(万元),--,--,--,0,0, 
 资产减值准备(万元),664,-25165,22493,2051,10916, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),111010,116370,111788,110401,90668, 
 无形资产摊销(万元),74,62,12,6,3, 
 长期待摊费用摊销(万元),--,--,--,0,0, 
 待摊费用的减少(万元),--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),779,5150,3749,5035,0, 
 固定资产报废损失(万元),--,--,--,0,650, 
 公允价值变动损失(万元),--,--,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,0,0, 
 预计负债(万元),--,--,--,0,0, 
 财务费用(万元),42314,42142,53090,32600,19952, 
 投资损失(万元),--,-100,-300,-800,535, 
 递延所得税资产减少(万元),112,7188,-6093,1929,-302, 
 递延所得税负债增加(万元),--,--,0,0,0, 
 存货的减少(万元),-84540,58711,40113,-46187,-2550, 
 经营性应收项目的减少(万元),105465,175575,24511,-119523,-37529, 
 经营性应付项目的增加(万元),33068,-160786,-209480,68885,-87301, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,0,0, 
 其他(万元),-86,589,-2,0,0, 
 经营活动产生现金流量净额(万元),221239,229606,66671,168954,74373, 
 债务转为资本(万元),--,--,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,0,0, 
 融资租入固定资产(万元),--,--,--,0,0, 
 现金的期末余额(万元),143239,79159,72165,122932,89468, 
 现金的期初余额(万元),79159,72165,122932,89468,92195, 
 现金等价物的期末余额(万元),--,--,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,0,0, 
 现金及现金等价物的净增加额(万元),64080,6994,-50767,33464,-2727, 

