 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),116710,96396,93481,66944,67655,66214, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),4104,2576,2331,3510,1703,1841, 
 收到的其他与经营活动有关的现金(万元),2113,1337,2940,1673,509,5898, 
 经营活动现金流入小计(万元),122926,100309,98751,72127,69867,73952, 
 购买商品、接受劳务支付的现金(万元),69897,55064,45981,38483,35332,47161, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),26800,23178,19485,16932,13358,12673, 
 支付的各项税费(万元),4767,4849,6409,3146,2715,3556, 
 支付的其他与经营活动有关的现金(万元),13605,8366,10403,12091,10418,6589, 
 经营活动现金流出小计(万元),115069,91457,82277,70652,61823,69979, 
 经营活动产生的现金流量净额(万元),7857,8852,16474,1475,8044,3973, 
 收回投资所收到的现金(万元),--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1379,279,1,328,--,18, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),16,399,33,17,35,30, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),28000,1548,1100,366,934,161, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),29395,2227,1134,710,969,209, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),17989,11254,10744,6259,7999,6831, 
 投资所支付的现金(万元),--,50,--,126,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),600,4997,2572,--,--,--, 
 支付的其他与投资活动有关的现金(万元),19953,31136,1200,40,133,1, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),38542,47437,14516,6425,8132,6833, 
 投资活动产生的现金流量净额(万元),-9147,-45210,-13382,-5715,-7163,-6624, 
 吸收投资收到的现金(万元),--,60987,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),72368,55374,65987,53899,46045,48632, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
