 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),277346,198932,146302,112219,112023,82652, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2735,1279,2546,1458,1551,1211, 
 经营活动现金流入小计(万元),280081,200212,148848,113677,113574,83863, 
 购买商品、接受劳务支付的现金(万元),198753,127027,85526,72503,77767,61561, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),30132,21469,15084,11507,8214,5559, 
 支付的各项税费(万元),17489,18095,18303,12288,9376,6170, 
 支付的其他与经营活动有关的现金(万元),53554,23629,18551,15743,12444,14295, 
 经营活动现金流出小计(万元),299927,190220,137464,112040,107800,87585, 
 经营活动产生的现金流量净额(万元),-19846,9992,11384,1636,5774,-3722, 
 收回投资所收到的现金(万元),153400,6000,12980,25000,5066,--, 
 取得投资收益所收到的现金(万元),1927,55,50,109,52,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),478,31,30,46,11,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,51,330,--,28,69, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),155804,6137,13391,25155,5156,79, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),34460,18614,24642,10516,7612,5067, 
 投资所支付的现金(万元),216858,3000,12980,23000,11066,2000, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,1100, 
 支付的其他与投资活动有关的现金(万元),--,1807,345,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),251318,23421,37967,33516,18678,8167, 
 投资活动产生的现金流量净额(万元),-95513,-17284,-24576,-8361,-13522,-8088, 
 吸收投资收到的现金(万元),143225,--,44207,7000,6000,3071, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),59550,15300,13135,19300,9800,8300, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),12508,4563,7900,4021,5761,9870, 
 筹资活动现金流入小计(万元),215283,19863,65243,30321,21561,21241, 
 偿还债务支付的现金(万元),33288,6688,17543,15822,11550,5501, 
 分配股利、利润或偿付利息所支付的现金(万元),5353,4087,2715,786,729,720, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),13181,14213,9679,96,6856,--, 
 筹资活动现金流出小计(万元),51823,24988,29937,16704,19134,6221, 
 筹资活动产生的现金流量净额(万元),163460,-5125,35306,13617,2426,15020, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),48101,-12417,22113,6893,-5321,3210, 
 加:期初现金及现金等价物余额(万元),22768,35185,13072,6179,11501,8291, 
